Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,43044387,Roberto Soriano,M/AM (C),Bologna,ITA,182 cm,76 kg,31,£1.7M - £5M,"£34,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,8,11,14,11,15,9,8,13,4,8,14,9,11,16,12,14,13,13,14,13,13,15,12,13,11,16,15,16,12,13,14,10,13,11,12,13,2,2,2,1,3,3,2,2,1,1,2
- - -,,18110528,Charles De Ketelaere,"M/AM (C), ST (C)",Milan,BEL,192 cm,80 kg,21,£30M - £90M,"£47,000 p/w",Left,Very Strong,Reasonable,Perfectionist,Level-headed,10,11,15,13,16,10,13,12,11,7,15,12,10,16,12,14,13,14,14,14,15,17,8,14,10,15,15,13,13,12,14,15,12,14,13,12,4,1,1,1,2,3,2,4,2,3,2
- - -,,947424,Simon Kjær,D (C),Milan,DEN,190 cm,86 kg,33,Not for Sale,"£32,000 p/w",Right,Reasonable,Very Strong,Model Professional,Level-headed,4,9,6,4,10,12,15,4,4,16,14,13,15,11,15,16,17,17,16,15,20,5,18,7,17,18,12,14,9,10,15,15,16,11,12,15,3,1,3,1,3,1,3,4,2,3,3
- - -,,43109319,Stefano Sensi,"DM, M/AM (C)",Brianza,ITA,168 cm,63 kg,26,£1.9M - £5.8M,"£61,000 p/w",Right,Fairly Strong,Very Strong,Light-Hearted,Evasive,11,13,12,11,16,16,4,13,5,6,16,12,10,16,11,15,11,15,12,15,15,16,11,13,13,16,15,12,13,16,10,4,7,13,10,7,2,2,2,2,4,2,2,3,2,3,1
- - -,,85119867,Tiémoué Bakayoko,"DM, M (C)",Milan,FRA,189 cm,77 kg,27,£3.2M - £9.4M,"£97,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,7,12,8,11,6,14,10,12,14,12,11,16,12,17,12,16,11,12,11,14,8,10,12,14,15,12,14,13,12,16,14,14,14,13,16,3,3,1,1,3,3,2,3,2,1,3
- - -,,8426264,Franck Ribéry,"AM (LC), ST (C)",Salernitana,FRA,170 cm,62 kg,39,£95K - £275K,"£32,000 p/w",Either,Strong,Very Strong,Professional,Evasive,13,14,17,12,17,14,3,13,3,4,17,13,3,17,12,14,10,14,13,14,19,20,17,14,3,14,17,12,10,10,12,6,12,9,6,6,1,2,2,2,2,2,4,1,4,2,1
- - -,Wnt,43094553,Domenico Berardi,"AM (R), ST (C)",Sassuolo,ITA,183 cm,72 kg,27,£10M - £30M,"£92,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,12,14,13,15,14,15,10,15,5,5,15,17,8,15,16,14,12,15,12,14,16,15,16,16,8,15,16,13,15,14,13,10,14,14,14,11,4,2,3,3,3,3,2,2,3,1,1
- - -,Wnt,18097159,Alexis Saelemaekers,WB/M/AM (R),Milan,BEL,180 cm,72 kg,23,£5.8M - £17.5M,"£21,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,6,13,14,8,13,10,11,12,9,11,13,7,13,13,14,12,13,11,13,11,16,11,10,14,13,18,14,15,15,14,12,10,15,14,15,10,1,2,4,2,2,1,1,1,1,3,3
- - -,Wnt,63012964,Stanislav Lobotka,"DM, M (C)",Parthenope,SVK,172 cm,64 kg,27,£13M - £39M,"£42,500 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,4,11,14,6,17,4,5,9,5,12,16,8,17,17,13,14,15,17,15,15,15,12,10,9,14,17,14,15,13,15,16,7,15,12,15,10,1,3,3,1,1,3,3,3,3,2,1
- - -,Inj,43041177,Alessandro Florenzi,D/WB/M/AM (R),Milan,ITA,173 cm,67 kg,31,Not for Sale,"£61,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,13,13,13,10,14,14,9,14,10,13,13,11,12,14,14,13,15,13,14,13,16,12,14,14,12,16,12,14,14,15,11,8,16,14,13,9,2,1,2,4,2,1,2,1,1,3,1
- - -,Wnt,43143488,Federico Dimarco,"D (LC), WB/M (L)",Inter,ITA,175 cm,75 kg,24,£6M - £18M,"£49,000 p/w",Left,Very Strong,Weak,Resolute,Level-headed,16,16,11,11,13,15,11,17,7,13,14,13,14,14,12,14,15,13,14,13,15,15,10,13,13,15,12,16,14,14,14,10,14,14,13,11,3,2,1,3,1,2,3,2,3,2,1
- - -,,43093502,Gianluca Mancini,D (C),AS Roma,ITA,190 cm,82 kg,26,£18M - £55M,"£61,000 p/w",Right,Reasonable,Very Strong,Driven,Outspoken,5,9,10,11,12,5,16,6,9,14,14,6,15,12,19,14,13,15,16,12,18,8,12,12,14,18,10,16,12,12,12,16,16,13,16,14,1,2,2,2,2,2,1,2,2,1,3
- - -,nEU,11023165,Amir Rrahmani,D (C),Parthenope,KOS,192 cm,83 kg,28,£11.5M - £35M,"£38,500 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,5,9,8,10,11,6,16,8,11,15,12,7,15,10,15,15,15,13,14,14,15,4,11,10,14,15,10,16,12,11,15,16,14,12,16,16,2,2,3,1,1,1,3,3,2,3,2
- - -,,19052922,Rafael Toloi,D (RC),Atalanta,ITA,185 cm,75 kg,31,Not for Sale,"£30,500 p/w",Right,Reasonable,Very Strong,Resolute,Evasive,7,8,11,7,13,7,14,7,11,16,13,7,16,13,17,16,14,13,13,14,15,9,12,11,13,14,12,16,13,12,14,13,15,14,15,15,1,3,1,3,1,2,2,3,2,1,1
- - -,,55000929,Rui Patrício,GK,AS Roma,POR,190 cm,84 kg,34,Not for Sale,"£57,000 p/w",Left Only,Very Strong,Weak,Professional,"Unflappable, Media-friendly",1,1,5,3,9,2,8,3,12,3,11,4,3,8,12,13,12,14,15,13,18,11,14,11,15,13,5,14,11,14,16,16,16,10,12,14,16,9,16,6,16,11,17,12,17,5,14
- - -,,75000560,Gary Medel,"D (C), DM, M (C)",Bologna,CHI,171 cm,76 kg,34,£120K - £350K,"£32,000 p/w",Right Only,Weak,Very Strong,Perfectionist,Evasive,5,12,6,5,10,5,12,8,10,15,13,4,14,12,18,16,18,13,13,12,20,5,13,10,15,18,11,18,13,12,16,9,12,10,12,14,3,1,3,2,2,2,2,3,1,4,3
- - -,,1401054,Lorenzo De Silvestri,D/WB/M (R),Bologna,ITA,186 cm,84 kg,34,£240K - £700K,"£27,500 p/w",Right,Reasonable,Very Strong,Professional,Level-headed,8,12,10,9,11,4,15,6,15,12,11,4,11,11,14,13,16,14,12,13,18,8,12,13,13,17,8,16,14,12,14,14,14,14,13,13,1,1,1,1,1,1,1,1,1,1,1
- - -,,85094520,Mike Maignan,GK,Milan,FRA,191 cm,89 kg,26,£65M - £196M,"£60,000 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Reserved",1,1,6,1,12,1,6,10,5,1,13,9,5,12,8,15,14,15,16,14,15,6,15,1,15,15,13,12,8,16,14,15,17,11,14,15,13,15,16,13,15,16,14,9,17,7,14
- - -,,8120012,Albin Ekdal,"DM, M (C)",Spezia,SWE,186 cm,82 kg,32,Not for Sale,"£33,500 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,6,10,10,9,13,9,12,10,4,12,15,10,12,14,12,16,15,16,16,12,15,10,16,11,14,15,12,15,10,10,15,11,17,11,13,12,1,1,1,1,3,1,3,2,2,3,1
- - -,Inj,43155796,Matteo Pessina,M/AM (C),Brianza,ITA,187 cm,75 kg,25,£3.7M - £11M,"£30,500 p/w",Left,Very Strong,Reasonable,Spirited,Evasive,8,12,14,12,14,7,12,11,4,9,14,10,12,14,15,13,15,13,14,12,17,14,10,16,11,15,13,17,14,12,14,13,13,14,15,12,1,3,2,3,4,3,1,2,3,2,2
- - -,,49045184,Pierre Kalulu,D (RLC),Milan,FRA,184 cm,79 kg,22,£30M - £90M,"£12,750 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,6,11,11,8,13,5,13,8,12,15,13,6,15,13,11,15,15,14,15,14,15,7,11,13,15,14,12,14,14,13,15,11,15,16,15,14,2,3,1,1,1,3,4,2,1,2,1
- - -,nEU,89063073,Kim Min-Jae,D (C),Parthenope,KOR,190 cm,88 kg,25,£18M - £54M,"£64,000 p/w",Right,Reasonable,Very Strong,Driven,Media-friendly,4,5,8,9,11,4,17,5,4,15,12,5,17,12,18,14,17,14,12,13,18,8,12,7,15,14,9,13,14,12,14,17,16,15,15,18,1,2,2,2,2,3,2,3,1,1,2
- - -,Inj,67201634,André Onana,GK,Inter,CMR,192 cm,93 kg,26,£9.6M - £29M,"£64,000 p/w",Right Only,Weak,Very Strong,Spirited,Level-headed,3,2,3,2,10,5,5,2,2,2,14,3,1,12,9,13,14,14,13,13,15,15,11,3,15,12,8,12,12,15,15,16,16,12,13,13,15,14,13,15,15,14,15,5,15,16,15
- - -,nEU,47064795,Eljif Elmas,M/AM (LC),Parthenope,MKD,182 cm,68 kg,22,£8.4M - £25M,"£32,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Media-friendly,10,13,15,12,15,11,13,13,6,8,16,11,11,15,14,13,13,14,11,13,13,14,8,15,11,15,12,15,14,14,14,12,15,13,13,12,2,1,1,3,2,2,3,2,1,3,2
- - -,Wnt,43096538,Manuel Lazzari,D/WB/M (R),Lazio,ITA,174 cm,65 kg,28,£7M - £21M,"£46,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,7,13,13,10,12,3,7,10,6,11,13,5,13,13,13,15,15,10,12,13,16,14,8,16,12,15,12,16,17,17,11,7,18,17,14,8,2,3,3,3,3,1,3,1,4,3,2
- - -,nEU,19105713,Felipe Anderson,AM (RL),Lazio,BRA,175 cm,70 kg,29,£10.5M - £31M,"£47,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,9,16,17,13,16,11,4,12,3,5,14,12,10,17,13,14,9,12,10,13,14,18,6,13,5,18,15,11,15,16,11,8,15,15,12,8,3,1,3,1,1,3,3,3,3,3,3
- - -,Wnt,14077011,Nicolás Domínguez,"DM, M (C)",Bologna,ARG,179 cm,73 kg,23,£4.4M - £13M,"£15,000 p/w",Right,Reasonable,Very Strong,Spirited,Level-headed,6,10,11,9,15,7,13,11,5,9,15,10,16,15,14,14,15,13,12,13,16,14,10,13,12,14,14,16,12,13,11,11,15,12,17,11,1,3,3,3,2,1,1,2,1,3,1
- - -,nEU,62191195,Nikola Milenković,D (RC),Fiorentina,SRB,195 cm,92 kg,24,£10M - £30M,"£92,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,4,9,9,10,11,4,16,8,9,15,13,6,15,11,17,14,16,13,14,13,15,7,11,8,15,15,11,15,13,12,14,17,16,14,15,16,3,1,3,2,2,3,2,3,1,2,1
- - -,Wnt,43050841,Manolo Gabbiadini,"AM (RLC), ST (C)",Sampdoria,ITA,186 cm,75 kg,30,£2.3M - £7M,"£23,500 p/w",Left,Very Strong,Reasonable,Fairly Professional,Level-headed,12,12,13,16,16,16,11,15,4,4,13,18,6,15,11,13,12,13,13,13,13,15,10,14,4,13,13,13,12,12,13,12,12,12,12,13,3,1,2,1,4,2,1,2,3,3,1
- - -,,19337893,Roger Ibañez,D (C),AS Roma,BRA,187 cm,80 kg,23,£13.5M - £41M,"£32,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,5,8,11,9,11,4,15,9,10,15,14,6,17,12,16,17,17,11,11,12,11,8,5,8,14,12,8,12,15,13,11,15,17,17,15,14,1,2,1,3,1,1,1,2,3,2,1
- - -,,43092903,Alessio Cragno,GK,Brianza,ITA,184 cm,78 kg,27,£950K - £2.9M,"£30,500 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,4,3,5,2,6,2,5,3,1,1,8,1,3,9,10,11,12,13,14,12,14,2,10,2,15,10,5,10,12,13,12,12,14,8,10,8,13,15,14,13,15,12,14,11,16,12,10
- - -,,6100739,Fabio Quagliarella,ST (C),Sampdoria,ITA,180 cm,79 kg,39,£130K - £375K,"£15,500 p/w",Right,Fairly Strong,Very Strong,Born Leader,Level-headed,6,10,11,16,16,10,13,16,5,5,16,19,6,17,12,17,15,16,15,15,20,19,20,19,6,17,15,19,6,9,13,11,19,6,10,11,2,3,1,1,3,4,3,1,3,3,3
- - -,,37065767,Sergiño Dest,D/WB (RL),Milan,USA,171 cm,62 kg,21,£10.5M - £32M,"£66,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,8,14,14,8,14,8,8,10,12,11,13,9,13,14,11,12,13,11,11,11,16,13,10,15,11,13,12,14,15,16,11,7,12,15,13,8,1,3,1,1,2,1,3,3,2,2,2
- - -,Wnt,14181375,Nicolás González,"M (L), AM (RL), ST (C)",Fiorentina,ARG,180 cm,75 kg,24,£10.5M - £31M,"£53,000 p/w",Left,Very Strong,Weak,Perfectionist,Level-headed,9,14,16,12,15,7,15,12,4,4,14,15,6,14,16,13,16,14,10,11,17,15,7,15,6,11,13,15,16,14,13,12,14,16,12,11,3,3,3,4,3,1,3,1,1,2,2
- - -,Lst,43081390,Roberto Gagliardini,"DM, M (C)",Inter,ITA,188 cm,77 kg,28,£3.5M,"£46,000 p/w",Right,Reasonable,Very Strong,Model Professional,Level-headed,4,9,10,12,13,7,13,12,11,12,14,7,15,13,14,15,15,14,16,13,16,9,10,15,14,18,12,16,13,12,16,13,15,13,15,16,3,2,1,1,2,2,3,4,1,1,3
- - -,Inj,72048035,Weston McKennie,"M (RC), AM (C)",Juventus,USA,185 cm,84 kg,23,£11.5M - £34M,"£53,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,7,11,12,15,12,7,14,10,15,10,13,8,15,13,17,15,17,14,10,12,17,12,13,17,11,15,11,15,14,15,16,12,18,14,17,16,2,4,3,3,2,2,3,3,3,3,2
- - -,,7990060,Matteo Darmian,"D (RLC), WB/M (RL)",Inter,ITA,183 cm,70 kg,32,£2.8M - £8.4M,"£42,500 p/w",Right,Reasonable,Very Strong,Professional,Unflappable,4,12,10,10,13,3,11,8,10,13,12,4,15,12,12,13,14,13,15,12,17,5,10,13,14,16,10,15,13,14,15,11,17,13,14,13,2,1,2,1,4,2,1,3,3,1,3
- - -,,168335,Tonny Vilhena,"DM, M (C)",Salernitana,NED,176 cm,75 kg,27,£2.4M - £7.4M,"£18,000 p/w",Left,Very Strong,Fairly Strong,Fairly Ambitious,Media-friendly,11,11,13,11,14,12,7,15,7,7,13,8,12,13,14,14,13,13,12,11,10,14,9,14,11,9,13,14,13,14,15,8,17,13,15,12,3,2,2,3,3,3,2,3,2,2,2
- - -,,24021244,Mario Pašalić,M/AM (C),Atalanta,CRO,188 cm,82 kg,27,£8.8M - £26M,"£30,500 p/w",Either,Strong,Very Strong,Fairly Professional,Level-headed,8,10,12,16,14,7,12,14,4,8,14,9,11,14,13,17,12,13,10,13,13,11,11,18,9,14,13,14,13,14,14,14,13,13,13,12,3,3,2,2,3,2,3,1,2,1,2
- - -,Wnt,37046941,Hans Hateboer,D/WB/M (R),Atalanta,NED,185 cm,72 kg,28,£4.8M - £14.5M,"£24,500 p/w",Right,Weak,Very Strong,Resolute,Reserved,8,12,10,11,11,8,14,8,11,13,11,8,13,12,16,12,16,14,14,12,16,8,11,13,13,16,8,15,15,11,14,14,16,17,15,16,2,3,1,3,2,3,2,1,3,3,3
- - -,,28106999,Brahim Díaz,AM (RLC),Milan,ESP,171 cm,59 kg,22,£10M - £31M,"£105,000 p/w",Either,Strong,Very Strong,Resolute,Media-friendly,13,13,16,10,16,9,6,13,7,6,15,13,7,16,8,13,12,12,13,12,17,15,8,14,8,14,14,13,15,16,13,7,13,14,12,7,3,3,4,1,2,2,1,1,3,2,3
- - -,,43091160,Andrea Petagna,ST (C),Brianza,ITA,190 cm,85 kg,26,£1M - £3.1M,"£55,000 p/w",Left,Very Strong,Reasonable,Fairly Professional,Reserved,3,8,12,13,12,6,16,11,4,5,13,14,9,14,13,13,16,12,13,12,13,12,11,13,7,18,14,15,12,11,18,15,15,13,12,18,1,1,1,3,2,1,4,2,1,2,3
- - -,Inj,92023691,Diego Demme,"DM, M (C)",Parthenope,GER,170 cm,68 kg,30,£3M - £9M,"£64,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Reserved,10,11,10,8,12,8,9,11,7,14,15,10,17,12,17,13,17,13,14,12,17,8,11,12,14,16,11,18,12,14,14,6,13,11,14,13,3,2,2,1,3,2,3,2,3,1,3
- - -,Wnt,43123020,Davide Calabria,"D (RL), WB (R)",Milan,ITA,177 cm,70 kg,25,£25M - £74M,"£61,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,5,12,11,8,12,4,9,11,14,14,13,10,15,12,13,14,15,12,13,13,16,6,13,14,14,16,12,15,15,16,14,9,14,14,14,13,2,1,1,2,2,3,1,2,1,2,3
- - -,,92016695,Nicola Sansone,"AM (LC), ST (C)",Bologna,ITA,172 cm,63 kg,30,£900K - £2.7M,"£34,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,12,13,14,11,11,13,7,13,5,6,12,13,9,15,10,13,11,13,12,12,12,13,10,14,8,12,11,13,14,14,12,7,14,13,13,9,4,3,4,2,3,2,1,1,3,2,3
- - -,,43067334,Valerio Verre,M/AM (C),Sampdoria,ITA,181 cm,70 kg,28,£800K - £2.4M,"£21,500 p/w",Either,Strong,Very Strong,Fairly Sporting,Level-headed,15,10,12,8,13,12,6,12,2,8,13,9,9,13,10,13,10,11,13,12,12,15,10,16,9,10,13,12,13,13,12,10,15,12,13,10,1,3,3,3,2,2,1,1,3,4,3
- - -,nEU,62095383,Adam Marušić,"D/WB (RL), M (R)",Lazio,MNE,185 cm,85 kg,29,£7M - £21M,"£27,500 p/w",Right,Fairly Strong,Very Strong,Perfectionist,Level-headed,4,12,10,11,12,4,8,13,4,12,12,11,12,12,15,12,16,13,12,12,16,13,8,15,15,16,11,16,14,13,14,13,15,15,15,15,1,3,2,1,3,1,1,2,2,1,1
- - -,,43140326,Alex Meret,GK,Parthenope,ITA,190 cm,80 kg,25,£7.8M - £24M,"£46,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,Reserved,2,1,3,3,7,1,6,2,1,3,8,3,3,8,8,14,12,12,12,14,11,3,9,3,16,13,5,13,10,18,14,16,13,12,13,13,14,14,13,5,16,10,15,11,17,12,10
- - -,,43090278,Pierluigi Gollini,GK,Fiorentina,ITA,194 cm,94 kg,27,£1.1M - £3.2M,"£24,500 p/w",Right,Weak,Very Strong,Fairly Ambitious,Media-friendly,2,3,3,1,10,5,10,1,2,3,10,2,3,9,11,14,15,13,12,11,14,3,13,3,13,15,8,15,12,14,14,16,15,12,10,15,14,13,12,16,13,12,14,14,14,14,13
- - -,,55027761,Mário Rui,D/WB/M (L),Parthenope,POR,170 cm,67 kg,31,Not for Sale,"£64,000 p/w",Left Only,Very Strong,Weak,Resolute,Level-headed,13,15,11,7,13,12,8,11,12,14,14,7,15,13,13,14,15,12,14,14,15,12,9,13,13,15,12,15,16,16,14,6,16,15,15,11,2,3,3,3,2,2,3,3,2,4,1
- - -,Trn,43274977,Moise Kean,"AM (RL), ST (C)",Juventus,ITA,183 cm,72 kg,22,£12M - £36M,"£50,000 p/w",Right,Reasonable,Very Strong,Spirited,Media-friendly,4,10,14,14,12,10,10,12,4,5,12,12,6,13,16,15,15,12,11,9,15,14,12,15,5,11,10,13,16,15,14,12,18,15,14,16,3,2,1,2,2,1,3,1,2,3,3
- - -,,29022550,Jeroen Zoet,GK,Spezia,NED,189 cm,89 kg,31,Not for Sale,"£21,000 p/w",Right Only,Weak,Very Strong,Model Citizen,"Evasive, Unflappable",1,1,1,1,8,4,3,1,2,1,11,3,1,11,7,13,11,13,12,11,18,4,13,3,14,14,14,17,9,12,12,14,15,10,15,12,13,13,14,6,13,12,14,10,15,13,13
- - -,,7545224,Ştefan Radu,D (LC),Lazio,ROU,183 cm,79 kg,35,£130K - £375K,"£37,000 p/w",Left,Very Strong,Reasonable,Perfectionist,Reserved,4,13,8,6,12,3,15,8,4,14,12,8,14,13,20,16,18,12,11,13,20,10,17,13,14,15,13,15,12,11,13,12,18,12,13,13,3,1,2,3,3,3,1,1,3,2,3
- - -,Inj,67157583,Pablo Marí,D (C),Brianza,ESP,191 cm,87 kg,28,£3.2M - £9.8M,"£50,000 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,5,5,7,5,13,4,15,8,9,15,14,7,15,13,15,12,15,11,12,11,12,7,13,7,13,14,14,14,12,12,13,17,11,13,13,16,2,2,2,4,2,3,2,1,2,1,3
- - -,,28084880,Jérémie Boga,AM (LC),Atalanta,CIV,174 cm,72 kg,25,£9.4M - £28M,"£46,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,10,11,19,12,15,12,6,14,4,4,14,11,5,17,8,10,8,12,6,10,13,18,7,14,3,9,12,9,16,17,12,4,13,16,11,11,3,3,3,1,1,3,2,3,4,3,3
- - -,,28088513,Harry Winks,"DM, M (C)",Sampdoria,ENG,176 cm,74 kg,26,£7M - £21M,"£90,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,10,10,13,10,14,11,8,12,5,12,15,12,13,14,13,14,14,16,13,13,14,10,11,13,13,16,12,15,13,13,16,6,11,12,14,11,2,2,3,1,3,3,1,3,2,1,3
- - -,Wnt,14110832,Lucas Martínez Quarta,D (C),Fiorentina,ARG,183 cm,78 kg,26,£5M - £15M,"£21,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,5,8,12,8,12,6,14,7,9,15,13,7,16,13,14,14,15,14,14,12,15,8,11,12,15,15,12,14,14,13,15,13,14,13,14,13,1,1,3,1,1,1,1,3,2,4,4
- - -,Lst,1414241,Danilo D'Ambrosio,"D (RC), WB (R)",Inter,ITA,180 cm,75 kg,33,£1.2M,"£61,000 p/w",Right,Reasonable,Very Strong,Model Professional,Evasive,4,12,10,13,12,5,18,8,13,13,12,6,14,12,17,14,15,14,13,12,16,7,13,13,13,14,10,15,12,12,13,14,14,12,13,13,1,1,2,2,3,2,1,1,2,2,2
- - -,,96054420,Krzysztof Piątek,ST (C),Salernitana,POL,183 cm,77 kg,26,£4.8M - £14.5M,"£83,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Media-friendly,6,8,11,16,13,9,14,12,7,6,9,17,9,12,11,17,14,16,15,12,13,10,12,15,7,11,9,11,12,13,16,13,14,12,13,14,3,1,2,3,2,3,3,2,2,1,3
- - -,,18113140,Aster Vranckx,"DM, M/AM (C)",Milan,BEL,183 cm,78 kg,19,£8.2M - £25M,"£25,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,12,10,13,11,12,12,8,11,4,12,13,7,14,14,15,13,14,12,12,12,16,13,12,15,12,15,12,16,12,12,12,11,14,12,14,12,3,3,3,3,3,2,1,3,2,3,3
- - -,nEU,29141828,Ademola Lookman,"M/AM (RL), ST (C)",Atalanta,NGA,174 cm,71 kg,24,£4.8M - £14.5M,"£38,500 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,9,12,15,13,13,11,8,13,8,8,12,10,8,14,13,9,8,12,11,8,15,14,8,13,8,8,12,15,17,15,13,7,14,15,12,9,1,3,1,1,3,1,2,1,1,2,4
- - -,,57113505,Răzvan Marin,"DM, M/AM (C)",Empoli,ROU,177 cm,70 kg,26,£3.6M - £11M,"£30,500 p/w",Right,Weak,Very Strong,Spirited,"Evasive, Unflappable",11,13,11,11,11,14,11,15,5,12,15,14,12,13,10,13,13,14,13,14,15,14,10,14,12,13,15,13,12,13,14,10,14,12,13,11,3,1,3,4,3,1,1,2,1,1,2
- - -,,43037008,Mattia De Sciglio,D/WB (RL),Juventus,ITA,182 cm,78 kg,29,£2.6M - £7.8M,"£46,000 p/w",Right,Fairly Strong,Very Strong,Model Professional,Reserved,11,13,11,7,13,5,12,12,10,13,13,7,13,13,7,14,10,11,11,12,12,7,6,11,14,18,11,15,13,14,13,11,10,14,13,13,3,3,1,2,2,1,1,3,1,1,2
- - -,,24039948,Nikola Vlašić,"M (C), AM (RLC)",Torino,CRO,178 cm,79 kg,24,£19M - £57M,"£70,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,12,12,16,13,15,12,9,14,4,7,14,13,8,14,13,15,11,14,13,14,17,14,13,14,6,11,14,12,15,14,15,10,17,14,14,12,1,3,3,1,4,1,1,2,2,1,3
- - -,nEU,19270493,Bremer,D (C),Juventus,BRA,188 cm,80 kg,25,£23M - £70M,"£155,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,4,6,10,10,11,4,15,7,5,17,12,5,17,12,14,17,13,13,14,13,16,7,9,7,13,12,12,14,13,12,13,16,16,14,14,18,1,1,3,2,2,3,1,4,3,3,2
- - -,Wnt,14048328,Juan Musso,GK,Atalanta,ARG,191 cm,93 kg,28,£9.2M - £28M,"£49,000 p/w",Right Only,Weak,Very Strong,Professional,Reserved,5,3,2,1,8,7,8,1,1,1,10,3,1,7,7,13,13,12,14,12,15,3,12,3,13,15,12,13,12,16,13,14,14,13,12,12,15,12,12,5,14,11,14,11,18,14,15
- - -,,14031138,Giovanni Simeone,ST (C),Parthenope,ARG,180 cm,81 kg,26,£5.2M - £15.5M,"£46,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,6,8,12,16,13,8,16,12,4,4,11,14,7,13,12,15,14,12,13,12,13,11,9,16,3,15,11,18,14,12,14,16,14,15,16,14,3,2,2,1,2,1,1,1,3,2,1
- - -,,43036636,Stephan El Shaarawy,"M (L), AM (LC)",AS Roma,ITA,178 cm,72 kg,29,£3.2M - £9.6M,"£92,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,12,11,14,14,16,11,8,14,4,6,14,12,7,17,9,15,11,12,14,14,13,15,5,16,9,11,13,12,15,15,12,8,10,15,12,10,3,4,2,2,2,3,2,3,1,3,2
- - -,Wnt,37039938,Rick Karsdorp,D/WB (R),AS Roma,NED,184 cm,80 kg,27,£14.5M - £44M,"£67,000 p/w",Right,Weak,Very Strong,Resolute,Level-headed,6,11,11,5,14,6,8,6,15,11,14,5,12,13,15,14,15,15,14,12,17,11,7,17,11,13,13,16,14,13,14,9,18,18,17,12,1,4,2,3,1,3,3,1,2,1,1
- - -,Sus,14023020,José Luis Palomino,D (C),Atalanta,ARG,188 cm,87 kg,32,£3.1M - £9.4M,"£24,500 p/w",Left,Very Strong,Reasonable,Spirited,Evasive,4,8,10,5,12,3,15,4,10,16,12,4,17,12,17,16,17,12,13,12,17,8,12,5,14,15,10,15,14,13,14,14,16,14,14,15,1,3,3,3,3,1,1,3,4,1,3
- - -,,78076343,Mathías Olivera,D/WB/M (L),Parthenope,URU,184 cm,78 kg,24,£2.6M - £7.8M,"£32,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,10,14,12,8,13,9,12,9,13,13,12,8,15,12,11,14,13,13,14,13,14,12,11,13,14,15,10,16,14,12,12,13,14,14,14,13,2,1,2,4,4,3,1,1,2,3,1
- - -,,43083931,Daniele Rugani,D (C),Juventus,ITA,190 cm,84 kg,27,£2.4M - £7.2M,"£105,000 p/w",Right,Reasonable,Very Strong,Professional,Reserved,5,8,9,9,13,5,15,7,7,14,12,6,14,12,7,14,12,10,16,11,12,10,7,6,14,17,12,15,12,12,15,16,15,14,15,14,1,2,3,3,4,3,3,2,3,2,1
