Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,28106531,Marcus Forss,ST (C),Middlesbrough,FIN,182 cm,77 kg,23,£1.5M - £4.5M,"£15,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,11,13,13,12,8,12,11,7,7,12,14,6,13,11,12,9,13,11,12,14,13,6,13,7,12,11,11,13,12,12,11,13,13,11,11,1,3,1,3,3,3,1,2,1,3,2
- - -,,13133378,Vakoun Issouf Bayo,ST (C),Watford,CIV,184 cm,74 kg,25,£2.5M - £7.4M,"£10,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,7,10,9,12,12,7,16,10,6,6,12,8,7,7,12,13,12,10,12,10,12,11,8,14,10,11,10,8,14,11,15,14,14,14,14,16,2,3,3,3,2,2,4,1,1,1,2
- - -,,29063519,George Baldock,D/WB (R),Sheff Utd,GRE,178 cm,67 kg,29,£2.3M - £6.8M,"£22,000 p/w",Right Only,Weak,Very Strong,Resolute,Level-headed,6,11,12,8,13,6,12,8,8,12,12,8,13,13,14,13,15,13,12,13,15,13,11,13,13,14,10,16,14,13,13,12,15,14,15,13,1,2,1,1,3,1,3,3,1,1,3
- - -,,92002651,Leon Balogun,D (RC),QPR,NGA,190 cm,81 kg,33,£275K - £850K,"£8,000 p/w",Right,Reasonable,Very Strong,Resolute,"Media-friendly, Reserved",5,8,8,6,11,5,14,7,16,12,13,6,13,9,14,10,15,9,8,11,15,7,13,10,12,15,8,12,14,12,12,16,12,16,15,15,1,2,3,2,3,2,1,3,1,1,1
- - -,,52028065,Kevin Long,D (RC),Burnley,IRL,188 cm,83 kg,31,£1.4M - £4.3M,"£13,750 p/w",Right,Weak,Very Strong,Fairly Sporting,"Outspoken, Media-friendly",4,4,8,6,11,7,16,6,11,13,10,10,14,11,17,8,14,11,13,12,12,8,9,9,13,14,10,14,12,11,12,16,13,12,16,17,1,2,1,3,2,2,3,2,2,3,3
- - -,,93070271,Viktor Gyökeres,"AM (RL), ST (C)",Coventry,SWE,187 cm,86 kg,24,£2.5M - £7.4M,"£5,000 p/w",Right,Weak,Very Strong,Fairly Determined,Media-friendly,6,6,13,14,11,7,11,12,6,6,10,13,6,12,17,12,13,11,12,11,16,11,7,12,9,14,8,19,13,12,12,13,15,14,16,15,1,1,1,1,2,3,3,1,2,3,1
- - -,,85057778,Hassane Kamara,D/WB/M/AM (L),Watford,CIV,168 cm,67 kg,28,£1.7M - £5M,"£19,250 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,10,14,13,9,13,10,12,10,6,12,12,11,15,13,13,12,15,13,13,12,11,14,7,12,11,15,13,16,14,12,12,9,15,15,15,10,2,1,3,3,1,3,1,4,1,1,2
- - -,,61014825,Kenny McLean,"DM, M/AM (C)",Norwich,SCO,183 cm,61 kg,30,£2M - £5.8M,"£25,000 p/w",Left Only,Very Strong,Weak,Fairly Ambitious,Media-friendly,12,12,12,11,13,13,12,13,9,7,14,14,10,14,9,13,13,13,11,12,14,13,13,15,13,16,14,14,12,12,11,12,13,12,14,12,1,4,3,1,1,1,3,1,1,3,1
- - -,,61069620,Lyndon Dykes,ST (C),QPR,SCO,194 cm,84 kg,26,£1.4M - £4.3M,"£8,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,10,10,12,12,6,15,10,16,5,9,15,8,11,15,12,15,11,12,11,14,11,6,13,8,15,12,16,14,9,14,14,15,11,13,16,3,1,2,2,3,2,2,4,3,2,2
- - -,,28059134,Sam Byram,"D (RLC), M (R)",Norwich,ENG,181 cm,73 kg,28,£2M - £5.8M,"£25,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,5,12,12,7,13,3,12,8,13,13,13,5,14,14,11,12,11,13,12,12,11,12,11,13,13,13,11,14,13,11,13,11,14,13,13,10,3,1,2,3,3,1,4,2,3,2,3
- - -,,37055848,Zian Flemming,"AM (RLC), ST (C)",Millwall,NED,185 cm,80 kg,23,£2.1M - £6.2M,"£8,000 p/w",Either,Strong,Very Strong,Spirited,Evasive,6,8,9,11,12,14,12,12,17,6,12,12,7,12,11,12,12,14,13,12,16,11,11,12,8,13,12,15,11,11,12,12,12,10,11,11,3,2,1,2,1,4,1,1,4,2,3
- - -,,5123017,John Ruddy,GK,Birmingham,ENG,193 cm,97 kg,35,£375K - £1.1M,"£9,000 p/w",Right Only,Weak,Very Strong,Model Citizen,Unflappable,1,2,3,1,9,5,3,3,2,3,10,3,2,10,6,13,14,13,13,12,17,3,16,6,12,13,9,6,7,13,13,15,12,9,13,16,15,14,15,7,11,14,14,9,12,13,10
- - -,,61074623,Jamie McCart,D (C),Rotherham,SCO,186 cm,84 kg,25,£75K - £220K,"£3,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,2,4,13,10,13,6,13,6,7,13,14,4,13,12,9,14,13,13,12,12,12,4,12,15,14,12,11,14,8,11,13,11,12,10,13,14,1,1,3,3,3,2,2,1,2,2,2
- - -,Wnt,92092175,Josh Sargent,"AM (RL), ST (C)",Norwich,USA,185 cm,80 kg,22,£5.2M - £16M,"£26,000 p/w",Right,Reasonable,Very Strong,Resolute,Media-friendly,5,7,10,13,13,8,14,9,3,6,10,14,6,10,15,10,14,12,10,12,15,10,12,16,7,15,10,16,13,13,13,14,15,12,15,13,1,2,2,3,3,3,2,2,2,1,3
- - -,,63029733,Samuel Kalu,"AM (RL), ST (C)",Watford,NGA,176 cm,74 kg,24,£1.7M - £5.2M,"£16,500 p/w",Right,Weak,Very Strong,Fairly Ambitious,Media-friendly,13,14,15,12,12,12,6,11,5,6,12,12,5,14,8,10,13,13,8,10,10,15,4,13,4,7,10,8,16,13,12,6,13,15,13,10,2,1,2,3,2,2,2,1,1,3,1
- - -,,28084714,Angus Gunn,GK,Norwich,ENG,196 cm,77 kg,26,£1.9M - £5.6M,"£20,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,3,2,3,3,9,6,4,1,2,1,12,3,2,12,8,12,13,13,12,11,15,2,9,2,12,8,10,12,9,14,12,15,15,7,12,11,15,14,13,6,15,14,13,6,14,9,11
- - -,,91000630,Andreas Voglsammer,"AM (R), ST (C)",Millwall,GER,177 cm,85 kg,30,£1.7M - £5.2M,"£12,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,6,6,11,12,12,11,13,12,4,8,9,14,9,11,16,12,17,12,13,11,17,10,11,12,8,14,11,17,14,11,15,13,17,14,16,16,2,1,1,2,1,4,1,1,2,2,1
- - -,,25019682,Tomáš Kalas,D (RC),Bristol City,CZE,184 cm,75 kg,29,£55K - £160K,"£25,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Media-friendly,5,9,10,7,12,6,11,9,13,11,10,7,12,11,14,10,16,14,9,9,14,7,11,8,11,16,11,14,13,12,12,11,14,15,14,14,2,2,3,1,1,2,2,3,1,2,2
- - -,Inj,36078574,Dimitris Giannoulis,D/WB/M (L),Norwich,GRE,178 cm,71 kg,26,£3.2M - £9.8M,"£30,000 p/w",Left Only,Very Strong,Very Weak,Perfectionist,Level-headed,10,13,13,7,13,10,6,8,11,11,12,8,10,14,14,12,10,14,10,11,14,9,6,12,9,14,13,16,16,14,14,9,16,16,16,8,2,2,3,2,2,3,1,3,3,2,2
- - -,,29129460,Kenneth Paal,"D/WB (L), DM, M (LC)",QPR,SUR,174 cm,69 kg,25,£1.1M - £3.4M,"£7,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,12,13,11,7,11,12,8,9,10,9,13,8,8,13,11,10,11,10,11,10,12,14,6,11,9,10,13,11,14,12,10,8,14,12,14,11,2,3,3,1,2,3,3,3,3,2,2
- - -,,27112260,Jacob Sørensen,"D (LC), DM, M (C)",Norwich,DEN,184 cm,77 kg,24,£2.2M - £6.8M,"£20,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,7,10,9,12,5,13,11,12,12,15,7,13,12,15,14,13,14,12,12,13,7,13,12,15,16,12,14,10,9,11,13,12,12,14,15,1,2,3,3,4,3,3,1,1,1,1
- - -,Inj,29190795,Adam Idah,ST (C),Norwich,IRL,190 cm,88 kg,21,£12M - £36M,"£20,000 p/w",Right Only,Weak,Very Strong,Fairly Ambitious,Level-headed,5,8,12,14,11,6,13,10,4,5,11,16,4,12,11,14,11,13,9,11,14,7,5,13,4,14,11,14,16,13,14,14,10,15,12,16,1,1,1,3,2,2,2,3,1,2,1
- - -,,83100794,Mamadou Loum,"DM, M (C)",Reading,SEN,188 cm,84 kg,25,£190K - £550K,"£6,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,6,6,12,6,12,8,11,12,7,12,12,9,13,12,13,14,12,13,14,13,13,6,10,11,14,16,13,13,10,11,11,15,15,11,14,15,4,2,3,4,3,3,1,3,3,1,2
- - -,,28106683,Nathan Tella,"AM (R), ST (C)",Burnley,ENG,173 cm,62 kg,22,£5.6M - £16.5M,"£20,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,4,11,14,11,11,7,7,8,4,7,11,8,9,11,7,10,10,11,10,10,9,11,7,12,7,14,11,16,16,13,6,7,15,16,15,7,3,2,3,3,2,2,3,1,2,2,1
- - -,,18018640,Thomas Kaminski,GK,Blackburn,BEL,192 cm,80 kg,29,£2.6M - £7.6M,"£15,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Level-headed,5,5,8,5,12,6,6,5,12,5,11,5,6,15,9,12,13,10,13,11,14,10,9,5,10,12,11,13,12,14,8,14,13,12,13,8,12,15,13,13,15,10,15,10,17,14,11
- - -,,28018844,Benik Afobe,"AM (L), ST (C)",Millwall,COD,183 cm,78 kg,29,£900K - £2.6M,"£15,000 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,5,9,10,12,13,6,12,10,9,5,12,11,6,15,11,13,9,13,13,11,13,14,8,15,6,11,10,15,13,13,13,12,12,12,13,14,4,1,2,1,2,3,2,1,3,1,2
- - -,,28101028,Grady Diangana,M/AM (RL),West Brom,ENG,180 cm,73 kg,24,£2.1M - £6.4M,"£24,000 p/w",Left,Very Strong,Reasonable,Fairly Professional,"Media-friendly, Reserved",13,13,13,14,14,11,5,13,3,5,13,8,8,13,9,11,8,12,11,8,14,14,9,14,6,10,15,12,16,15,13,9,15,14,12,5,2,2,1,1,1,1,3,4,4,1,2
- - -,,28019284,Robbie Brady,D/WB/M/AM (L),Preston,IRL,176 cm,65 kg,30,£1.1M - £3.3M,"£10,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,11,13,11,11,11,13,7,11,6,10,12,13,11,12,14,11,13,11,11,11,16,12,9,13,12,14,11,14,12,12,13,8,13,12,14,11,4,3,2,3,2,2,2,1,3,2,2
- - -,,28016310,Chris Basham,"D (C), DM, M (C)",Sheff Utd,ENG,190 cm,80 kg,33,Not for Sale,"£20,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,6,10,9,7,10,6,13,8,11,13,11,8,14,11,13,14,16,12,13,12,15,10,14,13,13,15,12,16,11,11,12,13,14,11,14,13,1,4,3,2,1,1,3,3,2,3,1
- - -,Wnt,5006313,Cameron Jerome,ST (C),Luton,ENG,185 cm,85 kg,35,£26K,"£3,500 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,5,8,12,13,12,5,15,12,7,7,12,11,7,11,14,13,15,12,12,12,16,11,7,14,11,14,12,14,9,12,15,13,15,9,9,15,2,2,3,2,1,1,3,2,1,3,1
- - -,,28098206,Kieran Dowell,"M (C), AM (RLC)",Norwich,ENG,186 cm,67 kg,24,£1.9M - £5.8M,"£25,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,13,14,15,11,14,14,8,14,5,7,15,12,7,16,7,14,9,15,13,12,13,14,8,14,6,13,15,10,10,14,15,11,12,10,13,9,1,2,2,3,3,2,1,3,3,1,2
- - -,Wnt,93023836,Ken Sema,WB/M/AM (L),Watford,SWE,180 cm,71 kg,28,£1.8M - £5.2M,"£8,250 p/w",Left Only,Very Strong,Weak,Fairly Professional,Level-headed,12,15,14,11,12,12,9,12,3,6,11,10,11,11,13,11,9,13,13,13,14,12,8,14,11,14,11,15,13,13,15,8,13,14,14,15,4,1,2,3,2,1,4,2,1,1,3
- - -,,5112702,Billy Sharp,ST (C),Sheff Utd,ENG,175 cm,70 kg,36,£170K - £500K,"£12,500 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,7,9,9,15,12,6,13,9,6,7,12,18,7,13,15,14,14,14,12,13,15,11,18,15,10,13,12,15,12,12,11,11,13,10,12,14,1,1,2,2,2,1,3,3,1,2,1
- - -,,43130944,Rey Manaj,ST (C),Watford,ALB,182 cm,76 kg,25,£1.7M - £5.2M,"£13,000 p/w",Either,Strong,Very Strong,Fairly Determined,"Outspoken, Media-friendly",8,8,13,13,13,11,13,12,8,6,11,13,7,14,15,12,14,12,11,11,15,12,10,13,6,11,9,12,11,13,14,12,12,13,12,13,1,4,1,2,1,3,3,1,1,1,1
- - -,,52014383,James McClean,"D/WB (L), M/AM (RL)",Wigan,IRL,175 cm,70 kg,33,£60K - £170K,"£8,000 p/w",Left Only,Very Strong,Weak,Balanced,Outspoken,12,10,11,11,11,12,11,13,6,7,11,10,7,11,18,8,14,12,11,10,13,14,8,12,7,12,11,20,11,12,15,9,14,12,13,12,2,2,2,1,3,1,1,1,1,1,3
- - -,,28018268,Daniel Ayala,D (C),Blackburn,ESP,191 cm,84 kg,31,£750K - £2.2M,"£15,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,3,3,3,7,9,3,17,3,5,14,7,3,12,7,15,13,16,12,13,15,12,4,15,10,16,13,8,10,7,8,9,16,11,8,13,15,2,2,1,2,3,1,3,3,1,2,3
- - -,Lst,29007273,Dan Gosling,M (C),Watford,ENG,181 cm,78 kg,32,£1M,"£13,750 p/w",Right Only,Weak,Very Strong,Spirited,Media-friendly,7,8,11,11,13,8,11,11,4,12,13,10,14,13,15,13,14,14,14,12,13,4,13,13,13,14,13,17,10,12,10,9,14,11,15,12,1,3,1,3,1,1,1,1,3,2,3
- - -,,5128259,Andy Carroll,ST (C),Reading,ENG,193 cm,79 kg,33,£150K - £450K,"£3,000 p/w",Left,Very Strong,Reasonable,Balanced,Outspoken,7,10,10,14,14,8,17,13,8,8,12,14,9,14,15,13,16,14,13,13,14,12,13,14,7,12,9,12,6,8,15,17,13,7,9,16,2,3,1,1,2,3,3,2,2,1,1
- - -,,37058361,Tahith Chong,AM (RLC),Birmingham,NED,185 cm,74 kg,22,£4.7M - £14M,"£25,000 p/w",Left,Very Strong,Reasonable,Resolute,"Media-friendly, Reserved",9,10,15,10,14,14,5,10,3,2,13,8,5,13,14,10,11,9,9,8,15,16,4,13,6,11,12,11,17,14,11,12,16,16,10,8,3,3,2,1,3,2,2,1,1,1,2
- - -,,28109942,Will Smallbone,M/AM (C),Stoke,IRL,173 cm,61 kg,22,£3.3M - £10M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,12,13,10,13,9,9,9,6,6,14,9,11,14,7,13,7,13,13,13,4,12,9,13,9,14,12,13,12,13,13,11,12,12,14,9,2,1,1,4,1,4,3,3,1,1,1
- - -,,29067784,Semi Ajayi,"D (C), DM",West Brom,NGA,193 cm,83 kg,28,£1.8M - £5.6M,"£15,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,3,6,10,9,10,4,15,9,8,13,11,9,14,11,13,12,14,12,13,12,12,9,14,9,14,11,9,13,13,8,15,16,12,14,14,15,3,3,2,1,2,2,3,2,4,1,3
- - -,,28116533,Jeremy Ngakia,D/WB (R),Watford,ENG,183 cm,71 kg,21,£2.9M - £8.6M,"£8,250 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,10,13,9,11,5,7,10,8,10,12,7,13,12,12,10,14,12,9,11,12,12,8,12,12,13,12,15,15,13,14,11,15,13,14,12,1,2,3,3,3,1,3,3,4,1,3
- - -,,28059292,John Swift,M/AM (C),West Brom,ENG,184 cm,76 kg,27,£2.5M - £7.6M,"£24,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,14,11,12,12,16,14,8,12,6,8,15,12,7,12,10,13,10,14,12,13,10,14,13,14,10,12,14,13,11,12,13,9,16,11,14,10,3,3,1,4,3,4,2,3,3,1,2
- - -,,8607450,Andy King,"DM, M/AM (C)",Bristol City,WAL,183 cm,74 kg,33,£8K - £24K,"£6,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,9,9,9,10,11,10,11,10,4,12,11,4,10,12,6,13,9,14,13,14,12,9,13,12,13,15,11,14,10,12,11,11,10,9,10,9,3,2,3,1,2,2,2,3,2,1,2
- - -,,37046963,Juninho Bacuna,M (RC),Birmingham,CUW,178 cm,74 kg,24,£1.7M - £5M,"£10,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,10,13,11,10,13,12,10,12,5,9,14,9,13,14,13,13,11,12,9,12,12,13,7,11,12,10,12,13,12,14,12,9,14,12,15,12,3,3,1,2,1,1,1,1,2,1,2
- - -,,91184334,Maduka Okoye,GK,Watford,NGA,197 cm,92 kg,22,£2.5M - £7.4M,"£8,500 p/w",Right Only,Weak,Very Strong,Light-Hearted,Level-headed,6,3,1,2,7,8,6,3,1,1,7,3,3,8,8,11,13,10,11,11,13,10,8,3,11,8,6,7,10,15,14,16,13,9,12,16,17,11,10,10,13,15,14,8,15,11,10
- - -,,96088106,Przemysław Płacheta,M/AM (L),Birmingham,POL,177 cm,71 kg,24,£750K - £2.2M,"£25,000 p/w",Left Only,Very Strong,Very Weak,Fairly Professional,"Media-friendly, Reserved",11,10,12,10,10,12,7,10,5,8,11,9,8,11,12,7,7,10,10,9,14,14,4,11,9,11,12,12,17,15,12,10,11,18,12,8,2,4,2,2,3,2,1,2,4,3,2
- - -,,91178617,Darko Churlinov,M/AM (RL),Burnley,MKD,180 cm,73 kg,21,£5.6M - £17M,"£10,750 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,6,11,15,11,12,9,7,10,6,9,12,9,10,14,16,12,12,11,12,10,17,16,4,12,8,11,13,15,14,14,11,8,13,15,12,9,4,1,1,2,3,3,3,3,1,2,2
- - -,,18072298,Samuel Bastien,"DM, M (C)",Burnley,COD,175 cm,73 kg,25,£2.2M - £6.8M,"£12,500 p/w",Right,Weak,Very Strong,Balanced,Level-headed,12,12,13,10,14,10,10,12,8,12,14,10,12,14,14,13,12,14,12,12,11,11,11,12,12,13,13,11,14,14,13,10,14,14,13,12,2,3,2,3,3,1,2,2,3,4,3
- - -,,18089592,Manuel Benson Hedilazio,"M (L), AM (RL), ST (C)",Burnley,BEL,169 cm,65 kg,25,£2.3M - £7M,"£15,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,13,13,15,9,13,11,4,10,6,4,12,12,4,14,11,10,14,8,12,12,12,12,5,8,5,8,10,8,15,12,6,6,12,16,11,8,1,2,3,2,3,1,3,3,2,2,1
- - -,Inj,28047463,Jack Robinson,D (LC),Sheff Utd,ENG,180 cm,64 kg,28,£1M - £3M,"£20,000 p/w",Left,Very Strong,Reasonable,Fairly Professional,"Media-friendly, Reserved",9,11,8,8,12,9,13,9,18,13,12,9,13,12,14,14,16,14,12,12,12,9,12,9,13,12,12,13,11,12,12,12,12,12,14,13,4,3,2,2,3,3,4,4,2,2,3
- - -,,29087687,Dwight Gayle,ST (C),Stoke,ENG,174 cm,78 kg,32,Not for Sale,"£35,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,10,12,11,14,12,14,12,13,11,3,11,13,4,13,12,16,9,13,12,13,13,11,8,14,5,11,11,12,13,14,12,9,10,13,13,11,1,3,3,2,1,3,2,1,3,1,2
- - -,,28059636,Ben Osborn,"WB (L), M (LC)",Sheff Utd,ENG,176 cm,75 kg,27,£1.4M - £4.1M,"£15,000 p/w",Left,Very Strong,Fairly Strong,Balanced,Media-friendly,12,14,12,9,12,10,9,10,8,11,12,10,13,13,10,12,13,12,11,13,13,12,11,11,12,12,12,14,13,12,12,9,15,12,14,9,1,4,4,3,2,1,3,2,1,2,3
- - -,,29223444,Allahyar Sayyadmanesh,"AM (RL), ST (C)",Hull,IRN,182 cm,78 kg,21,£5.6M - £16.5M,"£16,750 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,7,10,13,12,13,5,13,11,5,8,10,12,6,14,12,9,13,9,10,12,12,12,6,13,8,12,10,13,14,15,10,11,13,14,12,11,3,3,3,3,1,2,3,3,2,2,4
- - -,,53015044,Stefan Johansen,"DM, M/AM (C)",QPR,NOR,180 cm,70 kg,31,Not for Sale,"£13,000 p/w",Left,Very Strong,Weak,Perfectionist,Outspoken,12,13,11,11,13,13,9,12,6,11,15,6,13,14,16,13,12,14,11,14,18,12,14,12,11,17,14,11,10,11,14,9,15,9,13,11,1,3,1,2,2,3,1,2,3,4,3
- - -,,28063828,Lewis Baker,"DM, M/AM (C)",Stoke,ENG,182 cm,72 kg,27,£425K - £1.3M,"£15,000 p/w",Either,Strong,Very Strong,Fairly Sporting,Level-headed,16,14,10,10,12,15,5,12,5,7,14,17,10,13,10,10,9,13,9,11,10,11,8,10,10,11,14,12,10,10,8,9,14,12,12,10,3,2,1,2,1,1,1,3,2,3,1
- - -,,29120253,Karlan Grant,"AM (L), ST (C)",West Brom,ENG,183 cm,79 kg,24,£2.7M - £8M,"£19,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,11,11,14,12,13,12,11,13,5,5,12,13,8,12,11,14,6,12,11,10,11,11,6,12,5,10,11,12,14,15,12,11,14,15,13,12,2,3,2,3,4,2,1,2,2,2,3
- - -,,29141886,Bailey Peacock-Farrell,GK,Burnley,NIR,193 cm,73 kg,25,£45K - £130K,"£13,750 p/w",Left,Very Strong,Reasonable,Spirited,Level-headed,4,2,2,3,8,7,8,1,2,1,9,3,2,11,4,14,16,12,10,7,12,2,6,1,9,10,9,11,10,13,11,16,12,6,11,11,16,11,10,12,12,14,16,5,14,14,12
- - -,,5006680,Neil Etheridge,GK,Birmingham,PHI,188 cm,90 kg,32,£110K - £325K,"£21,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,5,3,1,3,10,10,7,1,1,3,8,1,1,11,12,12,13,11,12,10,12,5,9,10,11,5,7,5,11,16,14,13,12,11,12,12,13,12,12,13,14,6,13,14,14,12,10
- - -,,29010509,Jonathan Hogg,"DM, M (C)",Huddersfield,ENG,178 cm,74 kg,33,Not for Sale,"£9,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,5,8,11,7,11,7,11,8,4,12,11,5,16,9,18,13,17,10,13,10,16,4,14,10,13,16,10,17,11,11,12,9,19,11,17,14,2,3,3,2,2,4,2,3,2,2,1
- - -,,29012841,Troy Deeney,ST (C),Birmingham,ENG,181 cm,90 kg,33,£275K - £850K,"£10,000 p/w",Right,Weak,Very Strong,Driven,Evasive,8,11,9,14,14,7,15,14,14,7,13,18,10,14,16,13,17,13,12,13,19,9,18,13,7,16,12,13,9,8,15,14,11,9,14,18,2,3,2,3,1,4,1,2,4,2,3
- - -,,28027646,Tom Ince,AM (RLC),Reading,ENG,178 cm,66 kg,30,£2.2M - £6.8M,"£3,000 p/w",Left,Very Strong,Fairly Strong,Fairly Loyal,Level-headed,12,12,13,10,12,12,6,11,2,6,12,11,8,12,10,11,9,12,10,9,11,14,12,14,5,12,12,17,13,13,13,10,16,12,14,9,3,4,2,2,3,3,2,2,3,2,2
- - -,,28126247,Liam Delap,ST (C),Stoke,ENG,189 cm,83 kg,19,£10M - £31M,"£8,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Outspoken,3,7,12,13,12,7,9,10,9,5,12,11,7,12,16,12,14,12,12,8,16,13,7,12,6,11,8,14,13,12,9,14,14,14,13,13,1,1,4,4,3,2,2,2,2,1,1
- - -,,28109701,Ben Woodburn,"M (C), AM (RLC), ST (C)",Preston,WAL,176 cm,73 kg,22,£1.7M - £5.2M,"£10,000 p/w",Right Only,Weak,Very Strong,Fairly Determined,Level-headed,8,11,13,11,14,8,9,8,5,8,14,11,8,14,9,12,8,14,12,10,15,14,7,14,9,12,13,10,13,14,13,9,11,12,9,11,1,4,2,1,3,1,3,1,2,1,2
- - -,Wnt,18089606,Ilias Chair,"M (C), AM (LC)",QPR,MAR,161 cm,58 kg,24,£2.3M - £7M,"£10,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,12,13,15,12,15,12,4,14,7,8,13,10,7,14,8,12,13,14,8,12,12,15,8,14,9,12,12,16,13,15,16,6,11,12,14,9,3,3,2,1,1,1,2,4,3,1,1
- - -,,93064994,Anel Ahmedhodžić,D (C),Sheff Utd,BIH,190 cm,84 kg,23,£5.4M - £16M,"£15,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Media-friendly,5,12,10,5,12,7,14,7,7,13,14,8,14,12,14,14,14,13,13,14,15,10,12,9,13,11,13,11,13,9,12,15,12,14,13,13,3,2,1,3,1,2,2,1,3,3,2
- - -,,19352610,Rodrigo Muniz,ST (C),Middlesbrough,BRA,185 cm,80 kg,21,£7.8M - £24M,"£12,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,8,10,13,13,13,11,14,11,10,7,13,8,7,12,10,13,13,13,12,12,13,15,11,14,10,12,11,13,13,13,11,14,12,14,10,10,1,3,2,3,4,3,3,3,3,4,2
- - -,Inj,29179807,Jayden Bogle,D/WB (R),Sheff Utd,ENG,178 cm,69 kg,21,£6M - £18M,"£16,500 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,9,13,14,9,12,8,10,5,11,12,12,7,13,12,10,11,11,11,11,12,14,14,8,12,12,14,12,14,15,14,14,9,15,14,15,11,3,3,3,1,3,1,2,3,2,1,1
- - -,,5204730,Michael McGovern,GK,Norwich,NIR,188 cm,86 kg,37,£14K - £45K,"£10,000 p/w",Right,Reasonable,Very Strong,Light-Hearted,"Evasive, Reserved",3,1,2,1,9,4,6,1,2,1,7,2,2,5,7,12,15,11,13,11,17,1,12,7,12,16,10,15,9,13,12,12,12,8,15,14,12,9,13,2,12,9,13,11,14,8,10
- - -,,29174741,Jamie Shackleton,"WB (R), DM, M (C)",Millwall,ENG,168 cm,64 kg,22,£4.2M - £12.5M,"£17,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,10,12,10,12,4,5,6,4,10,13,5,11,12,14,12,13,11,12,11,14,12,8,13,11,13,12,14,15,16,13,3,15,14,15,8,3,2,3,1,3,1,2,2,2,1,1
- - -,,91100276,Onel Hernández,M/AM (RL),Norwich,CUB,172 cm,72 kg,29,£950K - £2.9M,"£20,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,9,12,14,9,12,10,6,11,6,5,12,9,5,12,12,11,10,10,10,8,14,15,5,12,7,13,11,15,16,14,14,6,12,15,12,11,1,2,2,4,4,1,2,2,3,3,1
- - -,,28068190,Paddy McNair,"D (C), DM, M (C)",Middlesbrough,NIR,188 cm,72 kg,27,£2.6M - £7.8M,"£20,000 p/w",Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,13,14,9,12,13,14,13,12,8,11,12,12,11,13,9,14,10,14,13,12,15,12,13,12,14,13,12,14,12,11,13,12,14,12,14,13,3,1,3,3,3,3,1,2,1,3,1
