Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,67104772,Íñigo Martínez,D (C),A. Bilbao,ESP,182 cm,77 kg,31,£18M - £53M,"£83,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,7,7,9,8,12,12,14,16,7,15,15,7,16,15,17,15,16,14,11,11,16,13,15,7,17,15,13,15,14,12,13,12,12,13,13,15,2,3,1,1,4,2,2,1,1,3,3
- - -,,67202350,Dani Ceballos,M (C),R. Madrid,ESP,179 cm,71 kg,25,£2.3M - £6.8M,"£130,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,10,11,16,12,16,11,7,13,12,8,16,10,12,16,13,13,15,12,12,12,11,13,10,14,12,14,14,13,14,15,13,8,11,13,13,9,1,2,2,1,1,1,3,1,1,3,1
- - -,,55012106,William Carvalho,"DM, M (C)",Real Hispalis,POR,187 cm,83 kg,30,£10M - £30M,"£31,500 p/w",Right,Fairly Strong,Very Strong,Professional,"Evasive, Unflappable",8,9,13,9,15,10,11,9,11,12,15,9,16,14,13,13,14,17,18,15,12,9,15,10,17,17,15,11,10,10,18,14,13,10,16,18,3,1,3,1,3,3,1,2,3,3,3
- - -,,67080310,Marcos Alonso,D/WB/M (L),Barcelona,ESP,188 cm,87 kg,31,£3.5M - £10.5M,"£100,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,14,13,12,14,14,15,16,14,12,13,14,12,14,14,12,14,12,14,12,14,13,12,9,15,13,14,13,15,12,10,15,13,14,12,16,15,3,1,4,3,2,2,1,2,3,1,3
- - -,,67229630,Youssef En-Nesyri,"AM (L), ST (C)",Sevilla,MAR,189 cm,73 kg,25,£13M - £39M,"£49,500 p/w",Either,Very Strong,Strong,Fairly Ambitious,Media-friendly,9,11,14,15,12,9,14,13,7,5,11,12,6,14,6,15,14,12,13,12,13,12,11,16,6,13,11,14,16,14,10,15,13,15,13,12,2,1,2,3,3,4,3,2,2,3,3
- - -,,7456721,Jesús Navas,D/WB/M/AM (R),Sevilla,ESP,170 cm,60 kg,36,Not for Sale,"£75,000 p/w",Right,Reasonable,Very Strong,Professional,Level-headed,8,14,14,9,13,7,5,11,4,10,11,7,11,13,9,13,11,12,14,13,16,13,13,15,14,15,11,18,15,15,13,6,16,16,15,8,3,3,3,3,2,3,1,1,2,3,1
- - -,,67157520,Álex Berenguer,"WB (L), M (RL), AM (RLC)",A. Bilbao,ESP,175 cm,73 kg,26,£26M - £78M,"£21,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,14,12,15,13,13,12,6,10,5,8,13,8,7,14,9,11,11,12,11,12,14,14,8,14,9,11,12,13,15,16,14,7,13,14,12,8,3,3,3,3,4,2,3,2,3,1,2
- - -,Inj,67220143,Mikel Oyarzábal,"AM (RLC), ST (C)",Real San Sebastián,ESP,180 cm,77 kg,25,£30M - £91M,"£37,000 p/w",Left,Very Strong,Reasonable,Professional,Level-headed,14,12,15,15,14,13,12,12,12,13,15,19,12,16,13,14,13,14,14,14,16,14,17,15,13,14,16,16,13,14,14,13,14,13,14,14,1,3,2,2,2,1,1,3,3,3,1
- - -,,27066387,Andreas Christensen,"D (C), DM, M (C)",Barcelona,DEN,188 cm,78 kg,26,£18M - £54M,"£86,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,5,10,11,9,14,5,15,8,12,15,14,9,14,13,7,17,8,16,16,17,11,7,9,10,16,15,10,13,12,14,12,14,14,15,13,10,1,4,1,2,1,2,3,2,3,2,1
- - -,,67009261,Ander Herrera,"DM, M (C)",A. Bilbao,ESP,182 cm,71 kg,32,£3.6M - £10.5M,"£130,000 p/w",Right,Reasonable,Very Strong,Professional,Level-headed,7,15,9,10,15,7,5,9,3,15,15,14,14,15,17,17,14,13,14,13,18,8,15,12,14,16,14,18,13,15,12,8,16,13,16,11,1,1,2,1,1,2,3,1,3,2,1
- - -,,14005628,Erik Lamela,AM (RLC),Sevilla,ARG,181 cm,80 kg,30,£22M - £65M,"£52,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,13,14,15,11,14,14,9,14,4,9,15,14,13,16,16,14,12,17,12,12,17,17,5,14,9,16,16,19,13,16,13,9,10,13,14,12,2,2,3,1,3,1,2,1,1,3,3
- - -,,34012022,Francis Coquelin,"DM, M (RC)",Villarreal,FRA,176 cm,74 kg,31,Not for Sale,"£60,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,4,9,13,7,14,4,13,11,8,13,14,8,16,13,16,15,18,13,17,13,17,8,12,11,14,17,12,15,13,13,15,10,16,13,15,14,3,2,1,2,2,1,1,1,2,3,2
- - -,,2115577,Fernando,"DM, M (C)",Sevilla,BRA,183 cm,76 kg,34,Not for Sale,"£29,500 p/w",Right,Weak,Very Strong,Spirited,"Evasive, Reserved",7,9,11,8,12,8,13,10,10,14,13,12,15,12,14,18,15,16,17,16,15,6,14,13,18,19,13,15,10,10,14,13,14,12,14,14,3,3,3,1,2,3,1,3,4,1,3
- - -,Wnt,62097340,Nemanja Maksimović,"DM, M (RC)",Getafe,SRB,184 cm,75 kg,27,£3.6M - £11M,"£20,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,12,12,12,11,13,12,12,7,10,11,14,10,11,12,10,12,12,13,12,13,15,12,13,14,13,15,14,15,13,12,11,13,14,14,15,15,3,1,3,3,2,3,1,2,2,1,2
- - -,,2000049413,Gavi,"DM, M/AM (C)",Barcelona,ESP,173 cm,68 kg,17,£27M - £81M,"£125,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,12,14,15,10,15,11,6,11,8,11,14,9,10,16,14,15,14,14,14,16,16,15,12,15,12,14,16,15,14,15,15,6,14,12,14,8,3,2,1,3,1,2,2,2,3,1,1
- - -,,14108651,Giovani Lo Celso,"DM, M (LC), AM (C)",Villarreal,ARG,176 cm,69 kg,26,£15M - £45M,"£10,000 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,11,14,16,11,15,13,10,13,8,9,16,14,14,16,12,13,14,15,11,14,15,15,10,14,12,16,14,14,13,14,15,9,11,12,13,11,3,2,3,3,2,3,4,3,1,3,2
- - -,,67211900,Sergio Reguilón,D/WB (L),A. Madrid,ESP,176 cm,64 kg,25,£12M - £36M,"£50,000 p/w",Left Only,Very Strong,Weak,Fairly Determined,Level-headed,10,12,12,10,13,9,11,11,13,13,12,12,14,13,15,14,14,13,12,14,15,12,12,15,13,15,13,16,15,14,13,8,15,15,15,12,1,2,1,3,3,2,2,2,2,1,1
- - -,,19162830,Alex Telles,D/WB (L),Sevilla,BRA,181 cm,73 kg,29,£8.6M - £26M,"£100,000 p/w",Left,Very Strong,Weak,Spirited,Evasive,17,17,13,12,14,15,10,14,12,11,12,18,12,14,15,13,17,13,13,12,14,14,14,13,9,13,13,10,14,14,14,13,14,14,13,11,3,1,3,1,3,2,1,3,3,1,1
- - -,Wnt,67276230,Nico Williams,M/AM (RL),A. Bilbao,ESP,180 cm,77 kg,19,£22M - £65M,"£18,250 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,7,13,14,13,13,8,12,10,8,9,13,14,9,14,6,13,13,13,12,13,15,13,11,15,12,13,13,13,15,15,11,10,13,14,13,14,1,1,3,1,2,1,3,3,1,1,3
- - -,Wnt,78064881,Mauro Arambarri,"DM, M (RC)",Getafe,URU,174 cm,71 kg,26,£3.4M - £10.5M,"£16,500 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,8,10,12,10,13,11,8,12,4,13,13,6,15,13,14,14,16,13,15,13,15,11,8,12,14,16,12,16,13,12,14,6,12,13,16,13,1,4,2,3,3,1,3,2,1,1,2
- - -,,78088553,Brian Ocampo,"AM (RL), ST (C)",Cádiz,URU,172 cm,67 kg,23,£1.7M - £5.2M,"£8,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,14,15,15,13,16,14,14,13,11,5,13,9,4,15,13,12,8,9,6,9,11,16,7,13,7,11,13,10,16,15,9,7,8,14,10,6,1,3,2,2,3,4,3,1,2,2,1
- - -,,1501655,Álvaro Negredo,ST (C),Cádiz,ESP,186 cm,86 kg,36,£200K - £600K,"£16,000 p/w",Left,Very Strong,Reasonable,Professional,Level-headed,8,11,12,14,14,8,16,14,7,10,14,16,9,16,14,15,14,14,14,15,13,16,14,15,11,16,16,14,8,10,18,16,12,9,11,16,2,2,1,1,3,1,3,1,3,3,2
- - -,,67196188,Mario Hermoso,D (LC),A. Madrid,ESP,184 cm,75 kg,27,£6M - £17.5M,"£140,000 p/w",Left,Very Strong,Reasonable,Balanced,"Outspoken, Media-friendly",7,10,10,7,10,8,14,9,14,15,12,6,16,12,13,14,14,14,14,12,14,8,10,9,15,14,11,14,14,14,13,11,13,15,14,14,2,3,2,1,1,1,3,1,2,2,2
- - -,,5251774,Claudio Bravo,GK,Real Hispalis,CHI,184 cm,84 kg,39,£475K - £1.4M,"£23,500 p/w",Right,Weak,Very Strong,Fairly Professional,Level-headed,3,3,9,2,13,7,6,3,1,2,15,8,2,14,12,13,15,13,14,13,14,10,16,4,13,16,15,7,11,12,11,11,16,13,13,12,12,14,15,10,16,16,12,10,12,11,14
- - -,,19225765,Luiz Felipe,D (C),Real Hispalis,ITA,187 cm,76 kg,25,£9.4M - £28M,"£28,500 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,4,3,9,5,12,3,16,3,3,15,12,6,18,13,18,17,20,11,10,11,15,12,7,9,15,17,13,16,13,14,16,14,16,14,15,14,1,2,2,3,1,3,2,2,1,2,3
- - -,,19162578,Felipe,D (C),A. Madrid,BRA,191 cm,87 kg,33,£4.5M - £13.5M,"£75,000 p/w",Right,Weak,Very Strong,Perfectionist,Level-headed,6,6,10,8,11,7,16,7,7,16,12,11,15,12,18,15,16,12,14,13,16,7,17,10,14,14,9,15,12,13,15,16,17,13,13,16,1,1,3,3,3,3,1,2,1,3,1
- - -,,12029963,Yassine Bounou,GK,Sevilla,MAR,191 cm,80 kg,31,Not for Sale,"£29,500 p/w",Left,Very Strong,Reasonable,Fairly Professional,Reserved,7,2,3,2,7,9,8,2,2,3,7,2,2,5,7,12,13,14,16,14,12,6,11,2,15,15,8,13,10,13,9,15,10,13,11,14,14,15,15,4,16,15,16,11,15,9,15
- - -,Wnt,14043255,Guido Rodríguez,"DM, M (C)",Real Hispalis,ARG,185 cm,80 kg,28,£10M - £30M,"£26,500 p/w",Right,Fairly Strong,Very Strong,Resolute,"Media-friendly, Reserved",10,11,12,6,15,8,11,10,4,14,14,7,18,12,12,16,12,14,14,15,16,12,11,13,18,17,13,16,12,13,15,10,13,11,13,12,3,2,3,2,1,3,1,3,2,2,3
- - -,Inj,67150301,Alberto Moreno,D/WB/M (L),Villarreal,ESP,171 cm,65 kg,29,£6.4M - £19.5M,"£20,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,Level-headed,8,14,13,5,14,9,8,12,9,13,14,9,15,14,14,13,15,13,11,12,14,12,7,14,12,15,14,17,14,15,15,8,15,15,17,12,3,2,2,4,1,3,2,4,1,2,1
- - -,,27013113,Martin Braithwaite,"AM (RL), ST (C)",Espanyol,DEN,177 cm,77 kg,31,Not for Sale,"£17,750 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,8,11,12,12,12,9,11,10,4,3,11,10,5,12,12,13,13,13,15,13,15,14,13,15,5,16,12,15,14,14,12,12,14,15,14,13,3,2,1,3,3,1,2,2,1,3,2
- - -,Wnt,67199408,Álvaro Odriozola,D/WB (R),R. Madrid,ESP,175 cm,66 kg,26,£4.5M - £13.5M,"£105,000 p/w",Right,Reasonable,Very Strong,Fairly Sporting,Level-headed,11,14,13,9,13,8,9,10,14,12,15,8,13,14,12,12,15,12,13,12,12,11,9,13,14,15,12,15,15,15,13,8,15,16,13,13,1,3,3,3,1,2,1,2,2,1,2
- - -,,18054092,Adnan Januzaj,M/AM (RL),Sevilla,BEL,180 cm,75 kg,27,£9.4M - £28M,"£26,000 p/w",Left,Very Strong,Reasonable,Fairly Ambitious,Media-friendly,16,13,17,13,15,15,5,15,3,6,15,13,6,17,10,11,8,13,11,13,10,17,11,13,8,8,16,11,15,16,15,9,11,14,12,9,1,3,3,2,3,3,2,3,3,3,1
- - -,,45104608,Takefusa Kubo,"M (R), AM (RC), ST (C)",Real San Sebastián,JPN,167 cm,60 kg,21,£19.5M - £59M,"£36,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,14,12,15,14,15,12,7,11,8,6,15,8,6,15,8,15,12,14,14,15,4,15,7,14,7,15,15,14,14,14,15,7,10,12,13,12,1,2,3,1,3,1,2,1,3,2,4
- - -,,67010455,Iago Aspas,"AM (RC), ST (C)",Vigo,ESP,176 cm,67 kg,34,Not for Sale,"£43,000 p/w",Left,Very Strong,Fairly Strong,Fairly Determined,Outspoken,12,12,14,16,14,15,13,15,6,5,13,16,6,16,12,16,13,16,13,15,15,17,18,17,8,14,14,15,15,15,15,11,16,13,12,7,2,3,1,1,1,3,3,3,4,1,1
- - -,,67030707,Dani Parejo,"DM, M/AM (C)",Villarreal,ESP,182 cm,74 kg,33,Not for Sale,"£46,000 p/w",Right,Fairly Strong,Very Strong,Spirited,Evasive,12,14,13,13,16,17,8,16,8,9,18,18,13,15,11,16,12,16,12,15,15,13,15,13,14,15,17,16,10,11,12,10,15,11,13,12,3,1,2,3,3,1,4,2,3,2,2
- - -,,19127830,Gabriel Paulista,D (C),Valencia,BRA,187 cm,72 kg,31,Not for Sale,"£78,000 p/w",Right,Reasonable,Very Strong,Resolute,Media-friendly,5,10,10,8,12,8,15,10,10,14,12,6,15,12,17,15,16,12,14,13,17,6,15,11,14,15,10,17,15,13,14,15,15,15,15,15,2,3,2,2,3,1,1,3,2,1,3
- - -,Wnt,14030119,Gerónimo Rulli,GK,Villarreal,ARG,189 cm,84 kg,30,£7.2M - £21M,"£39,500 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,4,3,1,3,12,7,6,3,3,1,12,4,3,13,8,15,15,12,13,11,11,1,11,2,13,14,10,11,12,15,7,14,15,11,13,12,13,14,12,10,13,15,18,14,17,14,13
- - -,,14044037,Marcos Acuña,D/WB/M/AM (L),Sevilla,ARG,172 cm,72 kg,30,£20M - £59M,"£31,500 p/w",Left,Very Strong,Reasonable,Fairly Determined,Outspoken,16,16,14,10,14,13,7,14,10,12,15,9,14,14,18,14,14,14,15,12,17,16,14,14,12,15,15,15,13,14,15,7,12,13,15,12,2,2,3,1,1,3,3,2,3,1,1
- - -,,67039257,Asier Illarramendi,"DM, M (C)",Real San Sebastián,ESP,179 cm,76 kg,32,£2.9M - £8.6M,"£47,500 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,11,10,11,11,13,12,8,14,6,14,15,9,14,15,15,14,14,14,16,15,9,7,12,9,15,19,15,17,10,11,13,10,11,9,11,13,1,3,4,2,3,1,4,2,1,3,3
- - -,Wnt,67046591,Víctor Ruiz,D (C),Real Hispalis,ESP,184 cm,80 kg,33,£1.9M - £5.6M,"£23,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,7,9,10,7,12,8,15,10,13,16,13,9,15,12,13,15,16,11,15,13,12,8,14,8,15,14,11,15,10,10,9,13,12,12,13,15,2,1,3,1,3,1,2,3,2,3,1
- - -,Wnt,67064771,Aleix Vidal,"D/WB (R), M/AM (RL)",Espanyol,ESP,177 cm,70 kg,32,£1.7M - £5M,"£14,250 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,11,12,13,10,13,8,7,9,12,11,13,11,12,13,12,11,14,11,12,13,15,15,9,15,11,13,10,16,15,12,12,8,15,13,13,9,1,1,1,4,1,2,1,2,4,2,3
- - -,,67085965,Suso,"M (R), AM (RC)",Sevilla,ESP,176 cm,70 kg,28,£11M - £33M,"£29,500 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,14,15,16,13,16,15,6,16,9,7,15,14,7,17,12,16,11,12,9,11,14,15,11,16,10,13,15,12,15,15,12,8,13,14,12,8,1,4,2,3,2,3,1,1,1,1,4
- - -,,67260506,Kang-In Lee,M/AM (RLC),Mallorca,KOR,173 cm,68 kg,21,£19M - £57M,"£8,500 p/w",Left,Very Strong,Fairly Strong,Spirited,"Evasive, Reserved",12,12,14,13,14,12,7,14,7,6,15,13,6,15,13,11,11,11,10,11,16,17,9,13,8,8,14,11,13,14,13,8,12,12,11,10,3,4,3,2,2,2,1,1,2,2,3
- - -,Una,67107819,Denis Suárez,M/AM (LC),Vigo,ESP,178 cm,66 kg,28,£5.2M - £15.5M,"£76,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,13,14,15,12,16,13,7,13,9,7,16,12,11,16,9,16,9,14,12,13,12,15,8,14,9,16,17,14,13,14,13,10,12,13,12,11,3,2,2,1,3,1,2,3,3,2,1
- - -,,67156425,Raúl De Tomás,ST (C),Vallecano,ESP,180 cm,72 kg,27,£7.4M - £22M,"£53,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,13,14,16,14,13,15,15,5,5,12,15,7,14,7,13,8,16,12,14,11,15,9,14,6,12,13,11,13,12,14,11,13,13,13,13,2,2,2,1,3,3,3,3,3,2,1
- - -,,67157152,Mariano,ST (C),R. Madrid,DOM,181 cm,77 kg,28,£950K - £2.9M,"£105,000 p/w",Right,Reasonable,Very Strong,Determined,Media-friendly,5,8,12,15,12,13,16,14,5,5,11,14,5,12,14,15,17,12,12,11,18,8,11,14,10,9,10,17,15,11,12,15,15,15,14,14,2,3,1,1,3,2,2,2,1,3,2
- - -,,13160655,Reinildo,"D (LC), WB/AM (L)",A. Madrid,MOZ,180 cm,68 kg,28,£11.5M - £35M,"£28,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,Level-headed,8,14,14,8,13,9,13,8,9,13,14,10,14,13,14,14,14,13,15,13,14,9,6,13,12,16,13,17,16,13,9,12,14,15,14,13,3,3,2,2,2,2,2,2,3,1,3
- - -,Wnt,67173048,Borja Iglesias,ST (C),Real Hispalis,ESP,187 cm,86 kg,29,£7.8M - £23M,"£22,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,5,11,13,16,13,10,16,12,7,7,12,14,8,13,12,15,14,13,14,14,14,12,13,16,9,15,12,16,13,13,13,15,14,15,13,16,2,1,2,1,3,1,1,3,3,3,1
- - -,,85079680,Aïssa Mandi,D (RLC),Villarreal,ALG,184 cm,78 kg,30,£5.2M - £15.5M,"£19,250 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,6,15,11,5,12,6,14,5,12,15,14,6,15,12,15,15,16,12,13,12,16,7,12,12,14,14,13,14,13,13,14,13,15,14,13,14,1,1,2,1,1,2,1,1,1,3,3
- - -,Wnt,70087488,Enes Ünal,ST (C),Getafe,TUR,185 cm,75 kg,25,£4.5M,"£10,500 p/w",Either,Strong,Very Strong,Resolute,Reserved,6,9,13,15,14,15,12,13,6,6,10,14,6,15,7,12,11,13,11,12,15,14,9,14,7,11,11,12,13,15,13,10,12,12,12,14,1,1,4,2,2,2,3,3,3,1,2
- - -,,67115581,Portu,"M (RC), AM (R)",Getafe,ESP,178 cm,71 kg,30,£5.8M - £17.5M,"£21,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,10,11,13,12,12,12,8,11,8,9,13,7,11,13,16,12,15,12,13,11,17,12,13,14,8,15,14,16,15,12,13,10,14,15,12,14,4,1,2,1,2,1,1,3,1,2,2
- - -,,67035000,Yuri,D/WB (L),A. Bilbao,ESP,181 cm,80 kg,32,£5.2M - £15.5M,"£75,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,12,14,12,8,12,12,13,14,14,12,13,9,15,14,15,13,14,11,13,13,15,10,10,14,14,13,11,14,12,12,15,13,17,12,13,14,2,1,1,1,2,2,2,2,3,1,3
- - -,Wnt,7452450,Raúl Albiol,D (C),Villarreal,ESP,190 cm,82 kg,36,£1.6M - £4.8M,"£41,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,4,10,8,9,12,6,15,11,12,16,12,9,16,12,11,14,17,14,14,16,13,6,14,9,16,17,12,16,10,11,16,15,13,11,13,15,4,1,3,4,2,3,1,3,2,3,3
- - -,,67142868,Samu Castillejo,"M (R), AM (RLC)",Valencia,ESP,182 cm,67 kg,27,£3.9M - £12M,"£14,750 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,13,14,15,11,14,10,7,11,6,7,14,11,9,15,11,12,11,10,12,11,11,14,8,13,10,14,13,12,15,15,10,10,13,15,12,8,1,1,2,3,3,2,1,2,3,1,2
- - -,,814555,Joaquín,"M (R), AM (RLC)",Real Hispalis,ESP,179 cm,75 kg,40,£350K - £1M,"£35,000 p/w",Right,Reasonable,Very Strong,Spirited,Evasive,16,16,16,12,16,9,8,11,7,6,16,14,8,16,7,13,10,15,11,14,13,17,18,14,7,13,15,10,13,13,12,9,15,13,10,9,1,1,2,2,1,2,3,2,1,2,2
- - -,Wnt,5667723,Andrés Guardado,"DM, M/AM (LC)",Real Hispalis,MEX,169 cm,60 kg,35,£350K - £1.1M,"£15,750 p/w",Left,Very Strong,Weak,Professional,"Evasive, Unflappable",13,13,11,10,14,12,6,15,10,9,16,17,11,14,13,11,16,13,14,13,17,12,15,15,12,14,15,15,12,13,14,9,15,12,12,10,3,2,1,3,1,4,3,1,1,2,1
- - -,,67214595,Unai Núñez,D (C),Vigo,ESP,186 cm,81 kg,25,£6.8M - £20M,"£11,500 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,7,7,7,8,11,8,14,10,10,15,11,7,15,10,14,12,15,12,12,13,13,7,11,8,14,15,10,14,12,12,11,14,14,12,14,14,3,2,2,1,1,1,3,1,1,2,3
- - -,Wnt,67169689,Óliver,M/AM (LC),Sevilla,ESP,178 cm,70 kg,27,£12.5M,"£26,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,12,12,15,9,16,12,5,10,4,8,16,10,10,17,8,12,12,15,11,14,14,15,8,13,11,14,17,13,13,16,14,7,11,13,11,9,1,1,3,2,3,1,2,3,1,2,1
- - -,,78071163,Giovanni González,"D (RL), WB/M (R)",Mallorca,URU,173 cm,73 kg,27,£2.1M - £6.4M,"£11,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,10,12,12,13,11,11,9,10,13,12,11,6,11,12,13,11,12,10,12,12,12,11,5,15,11,13,10,16,15,14,9,8,15,13,14,10,2,3,3,1,1,2,4,2,3,3,2
- - -,,6701938,Diego López,GK,Vallecano,ESP,196 cm,87 kg,40,£220K - £650K,"£13,500 p/w",Right,Weak,Very Strong,Spirited,Evasive,1,1,1,1,8,1,8,1,7,1,10,2,1,9,6,14,15,15,15,15,13,5,13,2,14,9,8,9,9,10,11,17,15,9,11,13,16,14,13,10,14,15,13,9,14,15,12
- - -,,8448716,Étienne Capoue,"DM, M (C)",Villarreal,FRA,189 cm,80 kg,33,Not for Sale,"£30,500 p/w",Right,Weak,Very Strong,Balanced,Level-headed,5,9,12,9,16,8,14,8,7,14,15,10,16,15,14,13,14,15,15,14,11,12,10,15,15,15,14,16,11,13,16,13,16,13,16,16,4,2,4,3,1,3,1,1,3,2,3
- - -,,67187249,Joan Jordán,"DM, M (C)",Sevilla,ESP,184 cm,74 kg,27,£8.8M - £26M,"£27,500 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,15,11,12,10,16,15,9,12,3,10,15,12,12,14,10,13,11,16,15,16,14,13,11,14,12,14,15,13,13,13,12,11,14,12,14,13,3,1,3,1,2,2,4,2,3,2,2
- - -,,1508841,Kiko Casilla,GK,Getafe,ESP,190 cm,86 kg,35,£200K - £600K,"£40,000 p/w",Right,Reasonable,Very Strong,Spirited,Outspoken,5,2,3,3,11,9,9,1,2,3,13,2,1,10,13,13,16,15,13,8,15,11,6,8,13,13,12,13,11,14,13,13,13,14,14,15,13,7,8,13,14,16,14,16,15,18,13
- - -,,67118372,Sergi Darder,"DM, M (C)",Espanyol,ESP,180 cm,72 kg,28,£7.2M - £21M,"£31,500 p/w",Right,Fairly Strong,Very Strong,Spirited,Evasive,7,9,11,7,15,11,10,12,5,14,16,10,15,16,13,14,13,13,14,13,15,12,8,16,14,13,17,13,13,13,13,10,12,12,13,12,1,1,1,2,1,3,3,3,1,2,3
- - -,,53063430,Alexander Sørloth,ST (C),Real San Sebastián,NOR,194 cm,90 kg,26,£8M - £24M,"£49,500 p/w",Left,Very Strong,Fairly Strong,Balanced,Level-headed,7,7,13,15,13,10,15,12,6,6,11,13,5,13,13,13,14,14,13,13,13,10,9,12,5,15,13,13,13,13,16,16,14,15,14,16,3,2,3,1,3,3,2,1,2,3,2
- - -,,67053464,Martín Montoya,"D (RL), WB (R)",Real Hispalis,ESP,175 cm,73 kg,31,£900K - £2.7M,"£47,500 p/w",Right,Weak,Very Strong,Balanced,Level-headed,8,13,12,8,12,6,11,9,11,12,12,8,13,14,13,14,13,12,11,11,12,10,11,12,12,15,11,14,13,12,11,9,11,12,16,12,3,2,2,2,1,3,2,3,3,3,2
- - -,,19081798,Willian José,"AM (C), ST (C)",Real Hispalis,BRA,186 cm,87 kg,30,£6.4M - £19M,"£50,000 p/w",Right,Fairly Strong,Very Strong,Perfectionist,Media-friendly,10,10,15,14,14,15,16,17,7,5,14,16,8,15,13,12,15,14,11,12,15,15,9,14,13,14,13,12,11,12,11,14,13,12,12,17,2,1,1,2,3,3,3,2,3,3,3
- - -,,67260207,Unai Vencedor,"DM, M (C)",A. Bilbao,ESP,176 cm,71 kg,21,£88M - £265M,"£27,500 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,13,11,12,8,14,12,9,10,7,14,14,8,15,14,13,14,14,12,14,15,16,5,9,8,15,15,12,15,14,14,12,8,15,14,15,14,2,1,3,1,2,4,3,2,3,1,2
- - -,,67192921,Jesús Vallejo,D (C),R. Madrid,ESP,184 cm,79 kg,25,£1.7M - £5M,"£33,000 p/w",Right,Reasonable,Very Strong,Light-Hearted,Unflappable,5,8,9,7,12,6,12,8,9,15,12,9,16,13,14,17,13,15,12,14,14,7,14,8,14,16,12,10,11,12,11,13,15,13,12,12,2,1,2,4,3,1,3,2,1,1,2
- - -,,67211912,Borja Mayoral,ST (C),Getafe,ESP,182 cm,74 kg,25,£2.7M - £8.2M,"£12,250 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,6,10,13,16,15,8,12,12,4,5,12,14,6,14,16,15,14,13,14,13,16,13,6,16,5,12,12,13,12,12,14,11,14,13,13,13,1,3,1,2,2,1,2,2,3,3,1
- - -,Wnt,37051305,Arnaut Danjuma,"M (L), AM (RL)",Villarreal,NED,178 cm,74 kg,25,£13M - £39M,"£30,500 p/w",Right,Weak,Very Strong,Ambitious,Outspoken,12,14,17,14,16,13,11,11,11,6,12,8,7,17,15,13,15,14,14,14,15,16,4,13,6,13,14,11,17,14,13,10,13,16,13,9,1,1,3,2,1,3,2,1,1,2,2
