Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Set,67201783,Emiliano Buendía,"M (R), AM (RC)",Aston Villa,ARG,"5'7""",65 kg,24,£18.5M - £55M,"£80,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Outspoken,15,15,17,11,15,13,6,12,4,4,15,9,7,16,14,14,11,16,11,10,16,18,5,15,7,11,16,13,14,16,15,8,14,14,13,11,3,3,4,3,2,2,3,1,3,2,1
- - -,Set,2000023018,Sil Swinkels,D (C),Aston Villa,NED,"6'3""",78 kg,17,£400K - £1.2M,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,1,1,1,3,7,1,13,1,1,13,5,1,13,6,15,11,9,7,9,13,8,6,9,3,12,6,3,7,10,7,7,13,14,10,8,6,3,2,1,1,2,1,2,1,1,3,2
- - -,Inj,85046988,Morgan Sanson,M/AM (C),Aston Villa,FRA,"5'11""",73 kg,26,£11M - £33M,"£60,000 p/w",Right,Weak,Very Strong,Fairly Professional,Level-headed,12,13,14,11,15,13,8,13,5,8,15,10,11,14,13,14,12,14,12,13,14,14,10,13,10,16,15,15,14,14,15,8,15,14,15,12,1,2,2,1,3,2,1,2,3,2,4
- - -,,2000047459,Ruben Shakpoke,"AM (RL), ST (C)",Aston Villa,ENG,"5'10""",69 kg,17,£85K - £250K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,4,7,13,7,11,5,8,6,3,1,7,1,1,6,6,8,7,4,4,7,15,7,7,8,4,12,6,12,14,7,9,10,9,13,9,8,2,2,1,1,3,3,3,2,2,2,4
- - -,Yth,2000047455,Teddy Rowe,M/AM (C),Aston Villa,ENG,"5'11""",67 kg,17,£20K - £60K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,4,9,10,11,5,5,9,2,5,13,4,7,13,15,4,7,7,3,12,3,13,1,11,5,6,6,10,13,10,3,7,15,11,6,4,2,3,1,2,2,3,2,2,3,3,1
- - -,Yth,2000047449,Frankie Ealing,D/M/AM (R),Aston Villa,ENG,"5'9""",66 kg,16,£45K - £130K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,7,9,10,5,8,4,5,4,2,6,9,1,8,7,14,6,7,6,4,6,9,6,4,12,3,7,6,8,14,14,7,8,15,14,4,3,1,1,1,2,3,1,3,3,2,3,2
- - -,Yth,2000128220,James Wright,GK,Aston Villa,ENG,"6'3""",71 kg,16,£65K - £190K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,3,1,2,2,1,8,1,3,3,3,7,2,2,1,7,4,11,5,12,12,6,2,8,3,8,5,3,4,10,11,5,11,13,11,3,3,12,6,5,9,8,8,6,8,12,10,7
- - -,,68007215,Robin Olsen,GK,Aston Villa,SWE,"6'6""",89 kg,31,£1.4M - £4.2M,"£15,250 p/w",Right,Weak,Very Strong,Fairly Professional,"Media-friendly, Reserved",3,1,2,3,11,1,3,1,1,2,11,4,2,10,13,12,14,13,14,13,14,2,10,1,14,12,8,10,11,12,13,17,13,10,10,13,17,13,12,6,14,13,13,9,15,11,13
- - -,Yth,2000128229,Josh Feeney,D (C),Aston Villa,ENG,"6'2""",75 kg,16,£2.9M - £8.8M,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,1,2,1,7,1,8,6,2,9,7,6,13,2,8,11,9,4,12,13,6,5,3,3,13,6,4,7,12,7,11,12,7,11,5,9,1,3,3,2,2,3,1,2,2,2,1
- - -,,61043070,John McGinn,"DM, M/AM (C)",Aston Villa,SCO,"5'11""",77 kg,26,£16M - £48M,"£70,000 p/w",Left,Very Strong,Reasonable,Resolute,"Media-friendly, Reserved",11,13,14,14,13,10,9,14,9,10,15,10,13,15,14,13,13,13,11,12,15,13,8,13,13,16,14,16,13,13,14,8,15,14,17,15,3,1,2,1,2,1,2,1,3,3,1
- - -,Yth,2000128236,Harvey Rhoades,D (R),Aston Villa,ENG,"6'4""",81 kg,16,£30K - £95K,£150 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,2,6,5,4,6,3,9,6,6,6,3,6,10,7,9,9,9,8,7,13,17,5,11,7,9,8,5,8,9,9,8,17,5,7,7,9,3,2,1,1,3,2,1,2,3,2,1
- - -,Yth,2000047452,Josh Lane,GK,Aston Villa,ENG,"6'2""",72 kg,17,£28K - £85K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,2,1,3,2,4,6,1,1,2,3,8,1,3,1,13,5,10,2,13,12,14,2,1,2,11,6,5,4,5,14,5,13,12,10,2,4,9,7,7,5,10,11,6,8,13,11,8
- - -,Yth,2000131403,Todd Alcock,"DM, M (C)",Aston Villa,ENG,"5'10""",66 kg,16,£55K - £160K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,2,6,2,13,5,5,7,1,7,10,1,12,8,15,4,7,6,5,13,8,5,11,6,6,7,12,11,6,8,6,9,11,8,12,4,1,1,3,2,1,2,3,1,2,1,3
- - -,Set,96161974,Oliwier Zych,GK,Aston Villa,POL,"6'4""",74 kg,17,£75K - £220K,£850 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,4,1,1,2,3,6,1,1,2,1,8,3,1,5,11,5,13,3,8,13,14,1,5,3,5,6,5,5,11,15,6,14,12,11,4,5,13,6,3,5,13,11,3,14,13,12,6
- - -,,29030379,Danny Ings,ST (C),Aston Villa,ENG,"5'10""",74 kg,28,£18M - £54M,"£100,000 p/w",Right,Reasonable,Very Strong,Professional,Level-headed,4,11,13,17,13,10,13,12,3,8,13,13,11,15,13,15,14,16,14,12,18,14,14,14,10,15,14,15,14,14,15,11,13,13,14,14,1,1,2,2,1,1,3,3,1,3,1
- - -,Inj,29193653,Dominic Revan,D (RLC),Aston Villa,ENG,"6'4""",81 kg,20,£80K - £240K,"£1,000 p/w",Left,Very Strong,Fairly Strong,Fairly Determined,Media-friendly,2,3,8,2,10,2,12,3,8,8,12,5,12,12,13,10,10,12,10,8,17,8,10,10,12,13,10,12,13,10,10,10,5,13,10,13,2,3,2,2,2,2,3,3,1,1,3
- - -,,29085910,Kortney Hause,D (LC),Aston Villa,ENG,"6'2""",84 kg,25,£3.2M - £9.6M,"£50,000 p/w",Left Only,Very Strong,Weak,Fairly Ambitious,Media-friendly,5,6,10,6,11,5,15,5,12,13,13,6,14,11,14,13,13,13,13,13,9,7,10,13,13,13,9,13,14,14,12,14,13,14,15,15,3,1,2,1,3,3,3,3,2,2,2
- - -,,5113149,Ashley Young,D/WB/M (RL),Aston Villa,ENG,"5'9""",65 kg,35,£700K - £2.1M,"£85,000 p/w",Right,Fairly Strong,Very Strong,Professional,Reserved,12,15,12,10,14,14,7,12,8,10,13,12,10,13,7,13,10,11,12,12,14,9,15,13,13,16,10,15,13,13,12,7,15,13,12,12,2,1,2,1,1,2,2,3,1,1,3
- - -,,29141827,Ezri Konsa,D (C),Aston Villa,ENG,"6'0""",77 kg,23,£15.5M - £46M,"£70,000 p/w",Right,Weak,Very Strong,Fairly Loyal,Level-headed,4,7,12,5,13,3,15,3,7,14,14,4,15,14,13,14,13,15,13,14,13,10,9,9,14,15,14,16,14,14,13,14,14,14,15,14,3,3,2,1,2,1,2,3,2,1,2
- - -,Set,37085322,Lamare Bogarde,D (LC),Aston Villa,NED,"6'0""",76 kg,17,£450K - £1.3M,"£1,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,5,4,10,6,11,5,9,5,5,11,11,3,12,11,12,12,10,10,9,8,14,8,12,9,13,12,10,13,11,12,10,7,10,11,9,9,1,3,2,2,1,3,3,1,1,1,2
- - -,Yth,2000132686,Mikell Barnes,M/AM (C),Aston Villa,ENG,"5'6""",57 kg,16,£26K - £75K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,6,5,9,9,9,4,7,9,5,7,7,4,6,9,13,8,1,7,4,14,10,7,3,9,8,8,9,9,9,9,3,7,11,9,8,4,4,1,3,2,1,3,1,2,1,3,4
- - -,,2000045455,Ben Chrisene,D/WB/M/AM (L),Aston Villa,ENG,"6'0""",80 kg,17,£4.7M - £14M,"£2,500 p/w",Left,Very Strong,Fairly Strong,Balanced,Level-headed,7,9,11,8,10,6,7,10,2,5,10,4,9,11,9,10,10,12,10,9,4,13,8,9,10,11,10,12,12,10,11,7,10,10,9,8,3,4,2,1,1,3,3,2,1,2,2
- - -,Loa,29193659,Jacob Ramsey,M/AM (C),Aston Villa,ENG,"5'11""",61 kg,20,£17.5M - £52M,"£15,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,8,10,14,13,13,7,9,12,7,10,13,9,9,14,9,12,14,13,11,12,13,13,8,12,10,13,13,14,14,14,12,11,13,14,14,13,2,3,3,1,2,3,3,1,1,1,3
- - -,Yth,2000128234,Finley Munroe,D (L),Aston Villa,ENG,"5'8""",62 kg,16,£55K - £170K,£150 p/w,Left,Very Strong,Weak,Fairly Determined,Media-friendly,5,5,7,5,8,2,8,10,9,7,9,5,8,9,5,7,9,7,10,7,17,5,7,5,8,11,9,14,12,9,8,9,9,14,9,7,2,3,3,1,2,2,3,3,1,2,2
- - -,Yth,2000131351,Ajani Burchall,M/AM (L),Aston Villa,BER,"5'5""",55 kg,16,£400K - £1.2M,£150 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,7,12,14,7,10,6,6,7,6,3,12,4,7,14,7,7,4,8,5,8,13,13,4,9,4,7,9,11,14,11,6,6,14,13,6,2,3,3,3,1,1,1,2,4,1,2,2
- - -,Loa,292380027,Tim Iroegbunam,"DM, M (C)",Aston Villa,ENG,"6'0""",75 kg,18,£210K - £650K,"£1,000 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,10,9,11,8,12,9,10,13,7,9,10,7,11,9,14,8,13,10,10,8,11,9,5,11,8,8,10,8,14,10,8,10,15,14,11,10,4,1,2,2,1,1,3,3,2,1,2
- - -,,28127075,Patrick Zito,D (C),Aston Villa,CMR,"6'0""",94 kg,18,£22K - £70K,£750 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,1,3,3,1,7,1,11,4,1,13,6,1,11,4,14,10,9,7,9,13,15,5,2,4,12,2,6,7,13,13,7,5,13,13,7,13,3,1,1,2,3,1,1,3,3,3,3
- - -,Yth,2000132687,Kobei Moore,"AM (RL), ST (C)",Aston Villa,ENG,"5'11""",66 kg,16,£55K - £170K,£150 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,6,10,10,8,13,5,7,6,5,1,7,5,1,8,13,3,7,6,6,12,16,8,2,8,4,5,6,7,13,10,5,5,14,10,10,6,1,3,3,1,1,3,2,1,1,1,1
- - -,,2000096114,Declan Frith,"D/WB/M (L), AM (RL)",Aston Villa,ENG,"5'11""",73 kg,19,£22K - £65K,"£1,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,4,8,7,5,7,5,4,4,5,6,6,4,7,10,8,7,8,4,9,7,10,10,11,6,7,8,6,12,16,10,7,6,7,16,8,7,1,1,1,2,2,1,1,2,1,1,1
- - -,Yth,2000132575,Kyrie Pierre,M/AM (C),Aston Villa,ENG,"5'8""",62 kg,16,£240K - £700K,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,6,6,9,12,7,3,9,2,6,14,4,7,11,8,9,4,6,8,7,14,15,6,6,5,9,6,13,15,11,8,7,7,11,8,5,1,2,2,2,1,2,3,2,2,3,3
- - -,Wnt,29193662,Mungo Bridge,D (LC),Aston Villa,ENG,"6'1""",81 kg,20,£100K - £300K,"£1,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,5,8,9,7,10,3,11,3,9,10,12,3,12,9,10,10,12,12,10,8,13,9,12,7,10,11,9,10,14,12,11,12,11,13,11,12,2,1,2,2,1,1,3,1,4,1,2
- - -,Yth,2000027244,Kerr Smith,D (RC),Aston Villa,SCO,"6'3""",75 kg,16,£14.5M - £44M,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,6,9,4,12,4,12,5,5,10,9,3,13,10,10,11,11,11,10,10,8,8,6,8,8,10,6,11,12,10,11,18,13,12,9,12,3,3,2,1,1,1,2,1,2,2,1
- - -,,2000047458,Aaron O'Reilly,D (C),Aston Villa,IRL,"6'0""",73 kg,17,£55K - £170K,£850 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,5,1,6,15,3,10,7,2,6,11,4,12,10,14,7,9,10,7,9,6,5,10,7,14,8,9,9,10,8,9,10,6,10,6,5,1,2,1,2,1,3,3,2,2,3,2
- - -,,18083491,Leon Bailey,M/AM (RL),Aston Villa,JAM,"5'10""",75 kg,23,£26M - £77M,"£85,000 p/w",Left,Very Strong,Reasonable,Ambitious,Outspoken,15,14,16,13,13,12,8,15,11,4,11,12,7,15,13,11,12,11,10,8,15,17,8,13,7,10,12,14,17,16,10,12,14,17,14,9,3,2,2,3,1,2,1,3,2,3,3
- - -,Wnt,29216671,Indiana Vassilev,"AM (RLC), ST (C)",Aston Villa,USA,"5'9""",72 kg,20,£3.1M - £9.4M,"£5,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,8,8,12,11,11,9,12,11,5,9,12,10,9,12,8,9,8,10,11,6,15,13,11,13,9,12,8,13,13,12,11,8,13,13,12,11,3,2,3,1,2,1,1,2,1,4,3
- - -,Yth,2000047453,Kahrel Reddin,"M (C), AM (RLC)",Aston Villa,ENG,"5'7""",71 kg,17,£35K - £110K,£150 p/w,Right,Reasonable,Very Strong,Fairly Loyal,Media-friendly,7,9,9,7,15,7,3,8,7,7,9,4,6,15,15,6,5,8,7,5,6,13,5,7,4,14,13,9,8,10,4,5,9,9,5,5,3,2,1,2,1,1,1,1,2,3,3
- - -,Yth,2000132691,Charlie Lutz,"AM (R), ST (C)",Aston Villa,ENG,"5'6""",55 kg,16,£65K - £190K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,7,9,14,4,6,6,8,7,6,4,10,4,2,6,5,8,5,4,5,5,4,15,9,14,4,7,8,8,16,12,7,1,13,13,4,2,3,2,2,2,1,4,1,3,3,1,2
- - -,,2000047448,Chisom Afoka,AM (RL),Aston Villa,ENG,"6'2""",72 kg,17,£75K - £220K,£750 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,9,7,8,9,6,3,4,5,6,7,2,6,11,8,7,4,5,4,5,11,10,5,9,3,7,8,8,14,14,8,10,12,14,4,3,2,3,2,2,1,2,1,3,3,3,2
- - -,Inj,19046041,Philippe Coutinho,M/AM (LC),Aston Villa,BRA,"5'8""",71 kg,29,£21M - £64M,"£375,000 p/w",Either,Strong,Very Strong,Fairly Professional,Media-friendly,13,14,18,12,17,16,9,17,4,5,15,13,6,19,10,13,9,14,11,14,12,18,8,16,7,10,18,12,14,15,12,7,10,11,13,10,1,2,3,2,2,3,2,2,2,3,2
- - -,,2000009958,Caolan McBride,M (R),Aston Villa,NIR,"5'8""",64 kg,17,£400K - £1.2M,£750 p/w,Left,Very Strong,Reasonable,Determined,Level-headed,8,11,9,7,12,6,5,6,3,6,9,3,6,13,11,9,8,9,4,13,19,5,7,4,6,7,12,11,13,13,6,4,8,13,7,5,2,3,3,1,3,2,3,3,2,1,1
- - -,Set,85033423,Lucas Digne,D/WB (L),Aston Villa,FRA,"5'10""",74 kg,27,£18.5M - £55M,"£130,000 p/w",Left Only,Very Strong,Weak,Resolute,Reserved,13,16,13,8,14,16,13,14,15,10,14,6,14,15,13,14,15,16,14,14,16,10,8,15,13,14,13,17,15,15,14,8,15,14,16,13,1,4,1,3,3,3,2,1,2,1,3
- - -,,28127067,Paul Appiah,D (C),Aston Villa,GHA,"6'2""",86 kg,18,£20K - £60K,£850 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,6,6,8,8,2,10,8,4,7,7,4,8,7,10,9,12,7,11,6,9,5,8,4,8,12,7,10,15,7,12,13,8,14,12,10,3,3,2,2,3,1,1,3,1,4,2
- - -,Set,29219080,Viljami Sinisalo,GK,Aston Villa,FIN,"6'5""",76 kg,19,£130K - £400K,"£1,500 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,1,3,2,3,12,6,8,2,2,3,11,2,2,10,14,9,12,9,8,7,12,3,12,2,12,11,10,10,11,13,11,17,11,10,11,10,13,7,11,5,13,11,11,8,14,10,10
- - -,,14020367,Emiliano Martínez,GK,Aston Villa,ARG,"6'4""",85 kg,28,£18.5M - £56M,"£100,000 p/w",Right,Reasonable,Very Strong,Spirited,Level-headed,2,2,2,3,11,1,6,2,3,3,13,2,2,11,7,13,12,13,14,13,14,1,13,3,13,12,7,12,9,16,13,15,13,10,12,12,15,15,13,10,17,14,13,10,18,13,11
- - -,Wnt,13104090,Marvelous Nakamba,"DM, M (C)",Aston Villa,ZIM,"5'9""",72 kg,27,£8.8M - £27M,"£35,000 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,8,9,12,7,12,9,10,9,9,13,14,10,16,12,18,14,16,13,13,13,16,12,8,14,14,14,13,16,13,13,16,8,15,14,16,13,2,4,2,3,1,1,1,3,1,1,3
- - -,Yth,28127070,Hayden Lindley,"D (C), DM",Aston Villa,ENG,"6'0""",70 kg,18,£110K - £325K,£150 p/w,Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,7,6,7,8,9,9,8,10,3,8,10,5,12,10,13,10,10,9,8,9,16,5,12,9,10,13,8,15,11,8,8,9,6,10,10,7,1,3,1,3,2,3,1,2,2,1,3
- - -,,29219083,Myles Sohna,D (C),Aston Villa,ENG,"5'11""",67 kg,19,£22K - £65K,£850 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,5,2,4,12,1,8,4,3,5,13,2,9,8,13,9,9,6,8,8,3,5,8,7,15,7,7,8,10,7,10,11,9,11,5,8,2,2,2,3,3,3,2,1,3,1,3
- - -,Yth,2000047457,Tommi O'Reilly,M/AM (RL),Aston Villa,ENG,"5'11""",68 kg,17,£30K - £95K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,9,12,8,10,5,2,6,5,3,6,4,4,11,11,5,5,5,2,7,7,15,2,5,5,6,9,7,14,11,5,7,12,13,2,6,3,1,1,3,4,4,2,3,3,2,1
- - -,,29110623,Ollie Watkins,"AM (RL), ST (C)",Aston Villa,ENG,"5'11""",70 kg,25,£18M - £54M,"£45,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Media-friendly,8,11,13,15,13,7,13,11,5,6,13,11,7,12,10,13,14,11,12,10,15,13,9,14,5,16,12,18,15,15,12,11,17,14,15,14,2,1,1,2,4,2,1,3,2,4,4
- - -,,29147447,Matty Cash,D/WB/M (R),Aston Villa,POL,"6'1""",78 kg,23,£15M - £45M,"£25,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,11,12,13,10,14,10,12,12,17,9,14,8,13,13,15,14,13,12,12,11,15,11,9,13,12,16,11,16,14,14,13,11,14,14,15,11,1,1,2,3,3,1,2,4,3,1,3
- - -,,13112706,Bertrand Traoré,"M/AM (RL), ST (C)",Aston Villa,BFA,"5'11""",73 kg,25,£5M - £15M,"£60,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,13,12,14,14,15,12,12,13,4,6,12,8,5,14,8,12,9,10,10,9,13,14,7,13,10,9,11,11,16,16,10,10,13,16,13,10,3,3,2,3,1,4,1,1,1,3,3
- - -,Wnt,29218611,Finley Thorndike,"AM (C), ST (C)",Aston Villa,ENG,"5'9""",66 kg,19,£120K - £350K,"£1,000 p/w",Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,7,9,13,11,11,9,7,10,6,7,8,8,7,12,10,10,13,13,10,8,15,13,12,11,10,9,11,11,13,12,11,9,15,12,10,8,2,2,3,2,4,2,1,1,1,4,2
- - -,,29076103,Calum Chambers,"D (RC), WB (R), DM",Aston Villa,ENG,"6'0""",73 kg,26,£11M - £32M,"£50,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,12,12,7,13,6,14,8,12,14,13,7,14,13,13,13,14,14,14,13,13,9,10,11,13,15,12,15,13,12,14,14,11,13,14,14,2,4,3,2,2,4,1,1,3,2,2
- - -,,28127876,DJ Campton-Sturridge,ST (C),Aston Villa,ENG,"5'9""",69 kg,19,£65K - £190K,£850 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,6,3,14,14,11,7,14,7,1,4,8,3,7,7,15,9,5,9,7,14,13,12,2,14,8,7,8,8,14,14,8,6,14,14,7,10,4,3,1,1,3,3,2,1,2,2,3
- - -,Wnt,29074544,Tyrone Mings,D (LC),Aston Villa,ENG,"6'5""",78 kg,28,£13.5M - £40M,"£70,000 p/w",Left Only,Very Strong,Weak,Resolute,Level-headed,9,10,13,6,12,5,16,9,12,12,14,2,15,13,15,13,16,14,12,13,16,13,17,12,13,15,12,14,14,14,13,15,14,14,14,15,3,2,3,2,2,3,1,1,1,1,2
- - -,Yth,2000047456,Dewain Sewell,"AM (RC), ST (C)",Aston Villa,ENG,"5'10""",88 kg,17,£60K - £180K,£150 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,7,12,12,10,4,7,5,4,3,10,2,3,9,15,11,7,8,5,12,4,9,2,5,5,6,7,11,14,6,12,7,12,11,7,9,1,2,2,3,3,2,1,2,3,2,2
- - -,Yth,2000047451,Taylor Hart,"WB (L), M/AM (C)",Aston Villa,ENG,"5'7""",62 kg,17,£18K - £55K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,5,9,8,11,5,5,6,1,5,8,2,5,10,15,6,5,5,4,7,4,10,1,7,6,9,7,10,14,10,5,6,11,13,6,5,2,2,2,2,4,1,3,1,3,2,2
- - -,Yth,2000130212,Jayden Barber,D/WB (R),Aston Villa,ENG,"6'1""",66 kg,16,£45K - £140K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,9,11,1,6,2,7,5,6,3,14,6,8,9,9,8,8,4,8,8,12,9,11,9,3,9,7,12,14,12,6,11,17,11,8,3,2,1,2,1,3,1,2,4,1,1,2
- - -,Loa,28127076,Brad Young,ST (C),Aston Villa,ENG,"5'9""",73 kg,18,£400K - £1.2M,"£1,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,9,6,10,13,11,9,9,5,5,6,9,12,8,10,13,9,10,11,7,9,17,12,7,11,8,11,7,14,13,11,8,8,8,12,8,9,1,3,1,1,1,1,3,3,2,2,3
- - -,,19302456,Douglas Luiz,"DM, M (C)",Aston Villa,BRA,"5'10""",65 kg,23,£18M - £54M,"£50,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,8,13,12,14,10,11,14,9,14,14,11,14,15,13,14,12,14,12,13,13,14,13,13,12,13,13,14,14,14,13,11,14,13,14,13,1,1,1,2,2,2,1,1,1,2,2
- - -,Wnt,28127875,Carney Chukwuemeka,M/AM (C),Aston Villa,ENG,"6'1""",70 kg,17,£11M - £33M,"£2,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,6,13,11,13,5,11,11,6,9,13,7,12,13,10,12,12,14,10,12,5,13,9,10,10,11,11,12,13,13,12,11,12,13,11,13,2,3,3,3,3,3,1,3,3,2,1
- - -,,28127071,Tristan Abldeen-Goodridge,"AM (RLC), ST (C)",Aston Villa,ENG,"5'5""",66 kg,18,£80K - £240K,£750 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,4,7,8,11,9,5,9,7,3,3,9,1,2,7,7,9,6,9,6,8,17,12,4,6,6,6,8,7,13,9,4,5,15,14,11,4,1,3,2,3,3,3,1,3,3,3,3
- - -,,89040516,Ethan Pinnock,D (C),Brentford,JAM,"6'4""",77 kg,28,£7.2M - £22M,"£30,000 p/w",Left Only,Very Strong,Weak,Professional,Reserved,5,5,10,7,11,6,15,5,13,13,12,5,14,11,12,14,15,14,14,13,16,6,12,8,14,13,11,14,12,10,14,17,14,12,14,15,1,3,3,2,1,1,3,2,3,1,1
- - -,Set,27039017,Christian Nørgaard,"DM, M (C)",Brentford,DEN,"6'2""",76 kg,27,£9M - £27M,"£40,000 p/w",Right,Fairly Strong,Very Strong,Fairly Sporting,Level-headed,9,10,12,8,13,9,12,9,8,12,14,8,14,14,14,13,14,14,15,13,13,13,13,12,15,14,15,15,11,11,12,14,14,12,15,12,3,3,4,1,2,2,2,1,1,3,3
- - -,Inj,27114700,Mads Bech Sørensen,D (LC),Brentford,DEN,"6'4""",88 kg,22,£7.8M - £24M,"£30,000 p/w",Left,Very Strong,Weak,Fairly Loyal,Level-headed,6,8,10,7,12,7,13,8,19,13,13,6,14,12,14,13,13,14,14,13,14,9,12,7,14,13,12,14,11,11,13,16,15,11,14,14,1,3,1,3,3,2,3,2,2,1,2
- - -,Set,93033389,Saman Ghoddos,AM (RLC),Brentford,IRN,"5'9""",75 kg,27,£900K - £2.7M,"£30,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Media-friendly,13,13,14,12,14,15,7,14,5,5,13,12,6,14,11,12,9,14,13,12,13,13,5,12,8,11,13,11,14,13,13,8,11,13,12,11,1,1,3,3,2,3,3,2,3,3,3
- - -,Wnt,28094954,Sergi Canos,"WB (R), AM (RL)",Brentford,ESP,"5'10""",74 kg,24,£10.5M - £32M,"£35,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,12,13,14,11,14,11,9,12,5,5,13,11,9,14,14,13,13,14,12,13,15,15,9,12,11,12,13,14,13,14,13,9,13,13,12,11,4,2,4,2,2,2,1,4,1,1,2
- - -,Set,91143519,Vitaly Janelt,"DM, M (C)",Brentford,GER,"6'0""",79 kg,23,£8.6M - £26M,"£28,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,10,12,12,12,12,9,12,13,12,12,14,8,14,13,16,14,16,13,14,12,15,8,12,11,12,15,13,15,11,11,14,12,16,12,15,14,2,1,1,3,1,1,3,1,2,3,2
- - -,Inj,29158694,Shandon Baptiste,"DM, M/AM (C)",Brentford,GRN,"5'9""",73 kg,23,£6.2M - £18.5M,"£28,000 p/w",Right,Reasonable,Very Strong,Resolute,Media-friendly,8,9,13,11,14,9,11,11,5,9,13,10,11,13,12,13,13,14,12,12,15,12,12,14,12,13,14,13,13,13,14,9,14,13,14,12,2,2,1,1,2,1,1,1,2,1,1
- - -,Wnt,28121569,Max Haygarth,"M/AM (C), ST (C)",Brentford,ENG,"5'9""",72 kg,19,£35K - £100K,"£2,500 p/w",Either,Very Strong,Strong,Balanced,Media-friendly,5,7,7,11,12,5,7,8,3,5,14,8,6,13,12,12,10,9,9,10,12,12,4,12,5,11,12,12,12,10,10,7,11,11,9,8,3,1,2,1,3,4,1,2,2,2,2
- - -,Inj,27139577,Gustav Mogensen,"AM (RL), ST (C)",Brentford,DEN,"6'3""",78 kg,20,£110K - £325K,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,9,11,11,8,7,11,10,4,5,10,11,5,11,10,11,12,11,11,10,13,10,7,12,7,11,12,13,12,11,10,15,12,13,11,9,1,3,2,1,3,1,2,3,2,3,1
