Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,14020367,Emiliano Martínez,GK,Aston Villa,ARG,193 cm,85 kg,29,£17.5M - £52M,"£100,000 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Reserved",3,3,3,1,11,1,5,2,3,3,12,4,1,11,7,13,12,12,14,13,14,8,13,11,13,12,7,13,10,16,13,15,13,10,12,12,15,14,12,10,16,14,14,10,18,14,11
- - -,,28100123,Aaron Wan-Bissaka,D (R),Man UFC,ENG,183 cm,72 kg,24,£14.5M - £44M,"£100,000 p/w",Right,Weak,Very Strong,Spirited,Unflappable,5,11,12,5,12,4,8,3,10,13,10,5,20,11,15,12,18,11,10,12,11,12,6,11,9,14,5,13,17,18,15,10,15,15,16,13,3,2,3,3,3,3,3,1,1,2,1
- - -,,744539,João Moutinho,"DM, M/AM (C)",Wolves,POR,170 cm,61 kg,35,£2.1M - £6.2M,"£100,000 p/w",Right,Reasonable,Very Strong,Spirited,Unflappable,13,14,15,10,16,14,7,13,4,11,17,14,13,17,14,16,14,14,15,15,16,15,14,12,14,17,17,16,10,13,13,8,15,10,14,10,3,3,4,3,2,2,1,3,3,3,1
- - -,,92012109,Bernd Leno,GK,Fulham,GER,190 cm,83 kg,30,£11.5M - £35M,"£85,000 p/w",Right,Weak,Very Strong,Fairly Professional,Level-headed,2,1,2,2,10,5,6,2,3,2,10,2,3,9,8,14,14,11,12,10,12,4,9,6,13,16,7,10,13,16,14,14,14,10,12,12,13,14,12,13,15,15,16,13,16,16,12
- - -,,29076105,Luke Shaw,D/WB (L),Man UFC,ENG,181 cm,75 kg,26,£13M - £39M,"£170,000 p/w",Left,Very Strong,Weak,Fairly Ambitious,Level-headed,15,14,14,8,15,13,12,6,12,14,14,8,13,14,10,13,12,14,13,14,10,10,9,15,14,14,13,12,15,15,15,13,11,15,15,14,1,1,1,1,1,2,2,3,1,3,4
- - -,Wnt,28051378,Wilfried Zaha,"M (L), AM (RL), ST (C)",Crystal Palace,CIV,183 cm,74 kg,29,£15.5M - £47M,"£130,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,8,11,17,14,14,10,7,14,7,8,11,14,6,15,13,12,11,15,11,14,14,17,11,13,8,12,11,12,15,15,14,11,16,15,15,13,3,2,3,2,3,1,2,2,2,2,3
- - -,,14094572,Rodrigo Bentancur,"DM, M (C)",Tottenham,URU,187 cm,77 kg,25,£25M - £75M,"£75,000 p/w",Right,Fairly Strong,Very Strong,Professional,"Evasive, Reserved",12,12,14,10,15,12,12,11,7,14,14,8,16,14,16,15,13,13,11,13,12,11,10,10,16,15,11,16,12,14,15,13,14,13,15,14,2,3,2,1,2,3,1,1,1,1,3
- - -,,93023425,Victor Lindelöf,D (C),Man UFC,SWE,187 cm,80 kg,27,£15.5M - £47M,"£170,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,3,10,12,7,14,4,13,5,11,15,14,12,15,14,10,14,10,13,14,14,12,7,10,8,15,14,12,13,13,12,14,14,16,13,16,13,2,1,1,1,2,4,3,3,1,1,1
- - -,,51013463,Raúl Jiménez,ST (C),Wolves,MEX,190 cm,76 kg,31,Not for Sale,"£100,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,6,11,14,15,12,8,16,13,6,8,13,20,9,14,17,13,16,15,14,12,16,9,8,15,10,15,11,18,14,12,14,15,14,14,14,13,1,3,3,3,3,3,1,1,3,1,2
- - -,,90008752,Jamie Vardy,ST (C),Leicester,ENG,179 cm,72 kg,35,Not for Sale,"£160,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Evasive,7,12,12,17,14,7,12,12,5,3,12,17,12,15,17,15,17,15,16,13,17,12,13,16,5,16,14,16,17,12,12,11,16,15,16,13,1,1,1,3,3,3,1,2,1,2,2
- - -,,67033300,César Azpilicueta,"D (RLC), WB (RL)",Chelsea,ESP,178 cm,76 kg,32,£9.4M - £28M,"£150,000 p/w",Either,Strong,Very Strong,Model Professional,Evasive,8,15,12,6,11,7,10,9,11,14,13,8,16,15,15,15,16,14,16,15,18,8,18,12,15,18,10,18,10,12,12,10,17,11,14,12,2,1,1,4,2,1,3,3,1,2,2
- - -,,85078880,Clément Lenglet,D (C),Tottenham,FRA,186 cm,81 kg,27,£6.8M - £20M,"£95,000 p/w",Left,Very Strong,Weak,Perfectionist,Level-headed,9,10,11,8,13,9,15,8,10,15,14,8,15,13,12,15,12,13,13,13,14,10,12,10,15,15,12,14,12,13,13,15,13,14,15,14,3,1,4,3,2,2,3,3,2,3,2
- - -,Wnt,85075595,Kurt Zouma,D (RC),West Ham,FRA,190 cm,96 kg,27,£29M - £88M,"£100,000 p/w",Right Only,Weak,Very Strong,Resolute,Reserved,4,10,9,8,11,6,17,7,8,13,11,7,15,10,15,13,14,11,12,14,16,7,13,8,14,13,8,15,18,11,19,18,14,15,14,20,2,2,1,2,2,3,4,2,4,1,2
- - -,Lst,28068727,Ruben Loftus-Cheek,"DM, M/AM (C)",Chelsea,ENG,191 cm,86 kg,26,£32M,"£150,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,7,10,14,13,15,5,12,10,5,9,15,10,10,15,14,14,12,17,11,15,13,11,12,15,14,15,14,14,15,11,16,14,13,14,11,16,2,2,2,4,1,2,3,2,2,2,1
- - -,,19242094,Gabriel,D (C),Arsenal,BRA,190 cm,78 kg,24,£22M - £67M,"£50,000 p/w",Left,Very Strong,Reasonable,Fairly Loyal,Level-headed,4,7,10,6,12,4,16,6,7,15,13,7,15,12,16,14,16,12,13,13,13,8,10,9,14,16,12,14,13,13,14,17,12,15,15,16,3,1,3,1,2,2,3,1,1,4,1
- - -,,83188780,Matheus Nunes,M/AM (C),Wolves,POR,184 cm,78 kg,23,£37M - £110M,"£100,000 p/w",Right,Fairly Strong,Very Strong,Professional,"Evasive, Unflappable",13,13,15,12,14,11,10,14,8,9,14,11,11,15,15,13,16,13,17,13,15,15,8,14,14,16,14,16,14,13,13,12,17,14,16,14,3,4,3,3,2,2,1,3,3,2,3
- - -,Wnt,18077264,Youri Tielemans,"DM, M (C)",Leicester,BEL,176 cm,72 kg,25,£21M - £62M,"£120,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Level-headed,11,13,13,12,16,12,9,12,3,11,18,15,12,17,13,15,12,15,12,16,14,15,14,15,12,14,17,13,12,13,12,8,17,10,12,10,1,2,2,3,3,2,4,2,3,3,4
- - -,,37048153,Donny van de Beek,M/AM (C),Man UFC,NED,184 cm,67 kg,25,£14.5M - £43M,"£140,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,13,13,13,14,15,13,11,13,8,10,15,11,11,15,10,13,12,14,14,12,15,13,13,15,9,16,15,17,11,14,13,13,15,12,15,10,3,2,1,3,1,1,2,3,2,1,1
- - -,Wnt,37040604,Hakim Ziyech,M/AM (RLC),Chelsea,MAR,181 cm,68 kg,29,£18M - £54M,"£100,000 p/w",Left,Very Strong,Fairly Strong,Fairly Professional,Level-headed,14,14,15,10,16,16,10,14,7,6,15,13,6,16,13,17,13,13,10,9,14,17,11,14,6,12,17,12,14,16,12,10,15,13,15,9,4,2,1,1,2,3,2,4,1,2,2
- - -,,19259027,Renan Lodi,D/WB/M (L),Nottm Forest,BRA,178 cm,74 kg,24,£8.2M - £24M,"£66,000 p/w",Left,Very Strong,Weak,Balanced,Level-headed,12,15,16,12,15,12,11,13,8,14,16,11,13,15,15,14,10,13,13,13,12,11,11,14,12,12,13,12,16,15,12,8,15,14,14,12,3,1,2,2,2,1,2,1,2,3,1
- - -,Wnt,29076100,James Ward-Prowse,"DM, M (C)",Southampton,ENG,173 cm,66 kg,27,£26M - £79M,"£100,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,20,18,10,12,13,20,7,11,6,9,15,12,13,15,15,13,13,14,13,14,17,11,18,13,13,17,16,19,12,13,14,7,20,11,20,12,2,3,4,3,2,1,2,3,2,1,3
- - -,,98003821,Granit Xhaka,"DM, M (C)",Arsenal,SUI,185 cm,82 kg,29,£38M - £113M,"£100,000 p/w",Left,Very Strong,Reasonable,Balanced,Outspoken,11,13,12,9,16,15,12,17,6,10,18,10,11,17,17,13,15,10,9,13,13,13,13,13,10,15,17,14,10,9,13,13,14,12,15,16,3,2,2,2,3,1,3,3,1,1,3
- - -,,29137172,Aaron Ramsdale,GK,Arsenal,ENG,191 cm,85 kg,24,£59M - £177M,"£60,000 p/w",Right,Weak,Very Strong,Resilient,"Evasive, Reserved",3,3,1,1,12,7,6,2,2,2,13,2,3,12,12,13,15,14,13,14,16,10,13,9,13,15,15,10,8,16,10,14,11,7,12,14,14,15,14,10,15,16,16,10,16,11,16
- - -,,14130029,Cristian Romero,D (C),Tottenham,ARG,185 cm,79 kg,24,£69M - £207M,"£175,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,5,6,9,8,13,4,16,5,4,17,12,8,17,12,18,17,15,14,14,14,16,8,12,6,14,14,11,17,13,14,14,14,15,13,14,15,1,1,1,1,2,2,2,2,2,2,2
- - -,,55032265,Eric Dier,D (C),Tottenham,ENG,188 cm,90 kg,28,£69M - £207M,"£90,000 p/w",Either,Strong,Very Strong,Resolute,Reserved,7,12,11,9,13,11,16,11,5,14,14,8,16,13,16,15,16,13,14,14,16,5,13,11,16,15,12,15,11,10,11,13,14,14,13,16,3,1,2,2,3,1,1,2,1,2,1
- - -,,98006034,Remo Freuler,"DM, M (C)",Nottm Forest,SUI,180 cm,80 kg,30,£13M - £38M,"£45,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,8,12,14,9,15,8,9,12,6,11,14,11,13,14,14,15,14,13,13,14,15,12,11,12,14,16,15,16,13,14,14,10,15,12,16,12,2,3,3,2,3,2,2,1,3,2,1
- - -,Wnt,37024733,Joël Veltman,D (RC),Brighton,NED,182 cm,73 kg,30,£11.5M - £34M,"£50,000 p/w",Right,Reasonable,Very Strong,Professional,Unflappable,7,10,10,8,13,4,14,5,9,14,13,7,16,13,17,14,14,13,16,14,16,9,15,11,16,14,11,14,12,12,11,13,16,12,14,12,3,3,4,2,3,2,1,3,3,2,2
- - -,,718272,Łukasz Fabiański,GK,West Ham,POL,190 cm,83 kg,37,£1M - £3M,"£60,000 p/w",Right Only,Weak,Very Strong,Professional,Level-headed,4,2,2,2,8,7,11,3,2,7,11,3,13,7,10,13,12,16,18,12,15,5,8,4,15,14,10,13,9,15,12,15,13,8,10,13,13,13,14,7,15,12,15,12,16,14,14
- - -,Wnt,18054004,Leandro Trossard,"WB/M (L), AM (LC), ST (C)",Brighton,BEL,172 cm,67 kg,27,£24M - £71M,"£60,000 p/w",Either,Strong,Very Strong,Balanced,Media-friendly,14,12,15,14,14,12,5,13,4,6,14,15,4,16,13,12,13,13,14,13,11,15,8,15,9,10,15,12,16,13,13,6,10,15,13,9,1,2,2,3,1,3,1,1,2,2,3
- - -,,29036189,Lewis Dunk,D (C),Brighton,ENG,191 cm,78 kg,30,£18M - £54M,"£80,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,5,7,9,6,13,9,14,5,6,14,14,10,16,13,13,14,17,14,15,15,14,8,15,7,15,14,12,14,11,11,10,16,13,14,15,14,3,1,2,1,2,1,2,2,1,3,2
- - -,Inj,29123128,Dominic Calvert-Lewin,ST (C),Everton,ENG,187 cm,71 kg,25,£32M - £95M,"£84,000 p/w",Right,Weak,Very Strong,Fairly Sporting,Level-headed,9,11,11,15,15,7,17,9,2,6,11,7,5,14,13,14,14,13,15,14,14,12,5,16,6,15,10,15,16,14,14,16,14,16,15,16,3,3,1,3,3,2,3,3,1,3,1
- - -,,28054565,Jordan Pickford,GK,Everton,ENG,187 cm,77 kg,28,£19.5M - £58M,"£110,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,5,1,2,1,11,7,8,1,3,2,12,2,2,14,16,14,15,10,14,12,14,3,14,3,14,10,15,11,8,16,12,14,15,8,13,13,14,15,14,12,14,16,16,11,16,14,12
- - -,,5106363,James Milner,"D/WB (RL), DM, M (C)",Liverpool,ENG,176 cm,70 kg,36,£1.2M - £3.5M,"£120,000 p/w",Right,Weak,Very Strong,Model Citizen,Unflappable,13,12,10,11,15,9,9,7,13,13,14,16,13,14,15,13,17,14,14,13,19,9,17,12,13,18,12,18,11,10,13,8,19,10,17,15,1,2,3,3,2,3,3,2,1,1,2
- - -,,55002038,Diego Costa,ST (C),Wolves,ESP,186 cm,87 kg,33,£4.4M - £13M,"£60,000 p/w",Either,Strong,Very Strong,Perfectionist,Outspoken,11,12,11,14,14,11,15,11,7,5,12,15,9,13,19,13,19,14,12,15,19,15,12,16,6,16,13,17,12,11,12,14,9,13,11,15,4,2,3,1,3,3,2,3,2,3,3
- - -,,29128536,Ben Chilwell,D/WB (L),Chelsea,ENG,178 cm,77 kg,25,£77M - £230M,"£190,000 p/w",Left,Very Strong,Fairly Strong,Fairly Professional,Level-headed,13,15,15,7,15,11,14,7,11,14,13,11,13,13,12,14,13,14,13,14,14,11,12,11,15,14,12,16,15,14,15,13,14,16,17,13,1,3,2,2,3,2,1,2,2,1,2
- - -,,67144651,Jonny,D/WB (RL),Wolves,ESP,175 cm,70 kg,28,£22M - £65M,"£75,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,14,14,10,10,7,11,7,13,14,14,8,14,12,14,14,16,13,16,14,14,8,12,11,14,15,9,16,15,14,12,10,15,15,15,12,3,3,2,3,2,1,2,3,1,3,3
- - -,,98031331,Manuel Akanji,D (C),Man City,SUI,187 cm,91 kg,26,£21M - £63M,"£90,000 p/w",Either,Strong,Very Strong,Fairly Professional,Level-headed,4,8,11,6,13,9,13,11,12,15,13,8,16,12,13,15,16,16,16,13,14,9,10,9,13,14,13,13,14,13,13,15,13,16,14,17,1,1,2,1,1,3,1,2,1,3,2
- - -,,85033423,Lucas Digne,D/WB (L),Aston Villa,FRA,178 cm,74 kg,28,£17.5M - £52M,"£120,000 p/w",Left Only,Very Strong,Weak,Resolute,Reserved,13,16,13,8,14,16,13,13,15,10,14,6,14,15,13,14,15,16,14,13,16,10,8,15,13,14,13,15,15,15,14,8,15,14,16,12,2,1,2,1,2,2,4,1,4,1,3
- - -,,5125012,Adam Lallana,"DM, M/AM (C)",Brighton,ENG,173 cm,73 kg,34,£2.9M - £8.8M,"£67,000 p/w",Right,Fairly Strong,Very Strong,Professional,"Evasive, Unflappable",11,13,16,8,16,7,6,7,4,11,15,9,9,18,11,15,12,16,15,15,15,16,14,16,11,16,15,14,10,13,13,6,14,10,11,9,3,4,1,3,3,3,3,4,3,3,3
- - -,Wnt,19073564,Lucas Moura,"M (R), AM (RL), ST (C)",Tottenham,BRA,172 cm,66 kg,29,£11.5M - £35M,"£80,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,11,12,16,13,13,9,15,9,6,6,13,11,9,13,11,13,12,12,11,12,14,13,7,13,7,15,12,16,15,13,11,11,17,15,15,8,2,3,3,2,3,2,1,2,4,1,4
- - -,,19297055,Bruno Guimarães,"DM, M (C)",Newcastle,BRA,182 cm,74 kg,24,£37M - £110M,"£160,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,11,11,15,13,15,12,11,11,5,13,16,11,14,15,12,15,14,17,15,15,14,14,12,14,15,15,17,15,12,13,11,12,14,13,14,12,3,2,3,3,2,3,1,3,2,2,3
- - -,Inj,67174729,Adama Traoré,M/AM (RL),Wolves,ESP,178 cm,72 kg,26,£20M - £61M,"£43,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,13,18,10,12,8,10,13,7,7,11,9,7,12,12,9,11,10,8,6,14,18,5,9,10,9,10,10,20,15,15,14,12,20,10,17,3,3,3,3,2,3,2,2,1,2,1
- - -,,27058392,Pierre-Emile Højbjerg,"DM, M (C)",Tottenham,DEN,185 cm,84 kg,26,£39M - £118M,"£100,000 p/w",Right,Reasonable,Very Strong,Driven,Evasive,12,12,11,11,14,13,8,9,10,11,13,13,16,13,17,14,15,13,14,12,18,11,13,13,14,16,13,18,11,11,14,12,20,14,20,15,3,3,3,3,2,2,1,2,3,3,1
- - -,Wnt,55070307,Rúben Neves,"DM, M (C)",Wolves,POR,180 cm,80 kg,25,£24M - £71M,"£60,000 p/w",Right,Fairly Strong,Very Strong,Professional,Evasive,14,13,13,11,14,16,9,15,7,11,17,16,13,16,13,15,11,15,15,15,16,11,13,11,14,15,17,14,12,13,14,11,14,11,13,11,1,3,3,2,3,4,3,2,3,3,2
- - -,,13174979,Yves Bissouma,"DM, M (C)",Tottenham,MLI,182 cm,78 kg,25,£95M - £286M,"£90,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,8,11,14,9,16,13,12,13,7,14,16,13,17,16,13,15,14,15,15,14,14,14,11,13,16,15,12,16,16,14,13,12,14,14,16,15,3,1,1,2,3,3,2,1,2,2,2
- - -,,85027976,Alphonse Areola,GK,West Ham,FRA,195 cm,94 kg,29,£13M - £39M,"£120,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,1,1,2,3,10,5,3,12,1,1,10,3,1,10,8,14,13,15,14,12,14,8,10,8,14,15,9,13,12,14,17,15,15,12,15,14,14,12,13,8,14,14,14,12,15,12,13
- - -,,28109599,Emile Smith Rowe,AM (RLC),Arsenal,ENG,182 cm,76 kg,21,£42M - £125M,"£48,000 p/w",Right,Fairly Strong,Very Strong,Model Citizen,"Evasive, Unflappable",11,12,15,11,14,12,5,13,2,6,15,11,8,15,13,14,11,13,12,13,15,15,9,15,8,15,15,15,16,15,15,8,13,14,14,8,1,2,1,1,2,3,3,2,2,1,2
- - -,,28108036,Conor Gallagher,M/AM (C),Chelsea,ENG,182 cm,74 kg,22,£19.5M - £58M,"£15,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,12,12,13,14,13,13,8,12,6,9,13,7,13,13,17,11,15,13,14,14,17,12,11,14,13,15,13,17,15,14,11,10,16,13,18,11,1,1,1,1,1,3,3,2,1,3,2
- - -,,29141472,Benjamin White,D (RC),Arsenal,ENG,185 cm,78 kg,24,£54M - £161M,"£90,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,"Media-friendly, Reserved",3,9,11,5,14,4,15,6,7,15,14,5,15,14,13,15,15,15,14,14,14,13,11,12,15,15,13,14,14,14,13,13,13,14,15,13,3,1,1,1,1,3,1,1,3,2,2
- - -,Inj,42077304,Manor Solomon,AM (RLC),Fulham,ISR,167 cm,63 kg,22,£19.5M - £58M,"£24,500 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,10,14,17,13,14,14,8,13,10,8,14,2,8,15,7,13,11,15,12,13,15,11,11,13,8,11,12,11,13,13,13,7,13,14,14,13,1,2,2,1,1,2,2,2,1,3,3
- - -,,12065054,Mohamed Elneny,"DM, M (C)",Arsenal,EGY,180 cm,77 kg,29,£7.6M - £23M,"£50,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,8,7,11,8,14,8,12,14,8,13,13,13,15,14,12,14,14,14,14,14,14,8,11,11,13,18,12,16,12,12,15,13,18,12,16,15,3,2,3,3,1,3,1,3,2,3,3
- - -,Inj,55061470,Nélson Semedo,D/WB (R),Wolves,POR,177 cm,69 kg,28,£18M - £54M,"£85,000 p/w",Right,Reasonable,Very Strong,Spirited,Evasive,8,12,15,9,15,8,7,10,11,11,12,8,14,15,13,14,14,10,12,11,15,14,6,15,12,14,12,15,17,16,14,8,15,16,15,13,2,2,2,3,1,1,1,4,1,3,1
- - -,,76023027,Davinson Sánchez,D (C),Tottenham,COL,187 cm,83 kg,26,£12M - £36M,"£65,000 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,7,7,11,10,13,10,13,9,8,13,13,7,15,14,15,12,15,13,11,13,14,10,9,10,13,14,10,14,15,14,13,14,15,15,15,16,3,2,2,2,3,2,3,1,1,2,3
- - -,,48037822,Ibrahima Konaté,D (C),Liverpool,FRA,194 cm,95 kg,23,£25M - £74M,"£70,000 p/w",Right,Reasonable,Very Strong,Spirited,"Unflappable, Media-friendly",3,5,13,7,14,6,16,5,12,14,13,7,15,13,15,14,16,14,14,14,14,6,10,7,14,14,9,14,14,12,16,17,14,16,12,17,1,3,3,3,2,1,1,3,1,3,3
- - -,Inj,52014865,Stuart Dallas,"D (RL), M (RLC), AM (RL)",Leeds,NIR,183 cm,81 kg,31,Not for Sale,"£55,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,12,13,12,12,12,10,8,14,5,12,12,10,12,10,10,12,13,11,12,11,17,12,12,13,12,17,11,19,12,11,13,11,19,12,17,7,1,2,2,1,1,2,3,3,3,3,1
- - -,,19325045,Emerson Royal,D/WB (R),Tottenham,BRA,181 cm,79 kg,23,£14.5M - £43M,"£60,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,12,11,11,12,13,8,11,11,14,13,12,11,14,14,8,12,13,11,12,12,13,12,11,13,12,13,12,16,15,14,13,11,13,15,16,13,1,3,2,3,3,1,3,2,3,1,2
- - -,,8832889,Willian,"M (RL), AM (RLC)",Fulham,BRA,175 cm,78 kg,33,£3.3M - £10M,"£45,000 p/w",Right,Weak,Very Strong,Fairly Professional,Level-headed,10,13,16,11,15,14,9,14,8,5,13,13,8,16,9,14,9,13,11,13,10,14,8,14,7,14,13,13,13,14,12,9,12,14,12,11,1,1,1,1,1,1,1,1,1,1,1
- - -,,29125334,Dean Henderson,GK,Nottm Forest,ENG,188 cm,85 kg,25,£11M - £32M,"£120,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Level-headed,2,1,1,1,11,5,5,2,2,1,12,2,3,10,15,14,14,11,12,13,14,13,12,13,12,13,8,8,13,15,12,14,15,11,12,12,13,14,15,13,13,14,15,14,15,10,13
- - -,,36096824,Kostas Tsimikas,D/WB (L),Liverpool,GRE,175 cm,67 kg,26,£25M - £76M,"£65,000 p/w",Left Only,Very Strong,Weak,Resolute,Level-headed,14,16,15,6,15,11,9,9,12,14,15,12,15,15,15,15,14,15,14,14,15,13,9,14,14,16,14,16,15,14,14,10,14,15,15,12,3,1,2,1,3,1,2,2,3,2,1
- - -,,5005078,Jonny Evans,D (C),Leicester,NIR,188 cm,77 kg,34,£2M - £5.8M,"£100,000 p/w",Either,Strong,Very Strong,Model Citizen,Level-headed,4,5,10,6,12,4,15,3,9,16,12,5,16,13,12,17,14,15,15,13,15,3,15,6,15,14,13,14,12,11,15,15,11,10,13,15,1,3,2,1,4,2,1,1,2,3,1
- - -,,19351309,Gabriel Martinelli,"AM (RL), ST (C)",Arsenal,BRA,180 cm,72 kg,21,£61M - £183M,"£46,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,14,10,14,14,14,10,13,8,3,5,12,11,5,14,12,13,13,13,12,12,16,15,6,15,6,16,13,16,17,16,14,11,13,16,13,10,1,3,1,2,3,3,2,3,2,2,1
- - -,Inj,76037151,Yerry Mina,D (C),Everton,COL,193 cm,79 kg,27,£15M - £45M,"£120,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,6,8,12,7,12,6,16,8,9,14,12,9,15,11,13,12,13,14,13,14,15,9,17,10,14,13,9,14,10,12,8,17,11,13,12,16,2,1,3,2,1,1,3,3,2,3,2
- - -,Wnt,19302456,Douglas Luiz,"DM, M (C)",Aston Villa,BRA,178 cm,65 kg,24,£17M - £51M,"£50,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,8,12,12,14,10,12,13,9,14,14,11,14,15,13,14,12,14,12,12,13,14,12,13,11,13,13,14,14,14,13,11,14,13,15,13,2,1,1,4,1,4,2,2,2,1,2
- - -,,61042900,Ryan Christie,M/AM (RLC),Bournemouth,SCO,178 cm,74 kg,27,£16.5M - £49M,"£35,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,11,12,14,13,14,12,5,14,1,5,13,11,7,15,10,15,7,13,11,13,12,16,8,16,9,12,16,15,14,14,13,9,15,14,14,11,3,1,3,2,2,1,2,1,3,3,1
- - -,,72045910,Jack Harrison,M/AM (RL),Leeds,ENG,175 cm,70 kg,25,£13M - £40M,"£60,000 p/w",Either,Very Strong,Strong,Professional,Evasive,13,12,14,12,17,8,5,11,5,4,11,10,6,13,11,11,13,11,10,9,17,14,7,13,10,14,12,15,14,13,14,7,16,15,17,8,3,3,3,2,2,3,3,1,3,1,2
- - -,,29125343,Scott McTominay,"D (C), DM, M (C)",Man UFC,SCO,193 cm,88 kg,25,£15M - £45M,"£80,000 p/w",Right,Fairly Strong,Very Strong,Professional,Unflappable,5,12,12,12,13,4,14,13,10,11,13,7,15,13,17,11,16,11,13,11,18,6,14,11,11,18,9,15,13,14,15,17,17,14,19,15,3,4,2,2,3,2,1,2,3,1,3
- - -,,72044918,Tyler Adams,"D/WB (R), DM, M (C)",Leeds,USA,175 cm,72 kg,23,£14.5M - £44M,"£60,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,6,10,12,6,13,6,8,8,11,13,14,6,14,12,16,14,15,12,13,12,15,9,13,12,14,15,13,17,14,14,13,10,17,14,16,13,2,2,3,2,1,3,1,1,2,2,3
- - -,Inj,19188567,Diego Carlos,D (C),Aston Villa,BRA,185 cm,79 kg,29,£15.5M - £46M,"£100,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,3,5,7,5,11,9,15,8,10,16,12,10,15,12,16,15,19,13,14,14,15,9,9,8,15,13,8,14,13,12,15,14,18,14,15,18,3,3,3,3,2,1,3,3,2,4,1
- - -,,28111507,Tyrick Mitchell,D/WB (L),Crystal Palace,ENG,175 cm,66 kg,22,£17.5M - £52M,"£40,000 p/w",Left,Very Strong,Reasonable,Balanced,"Outspoken, Media-friendly",9,13,13,6,12,8,11,8,10,12,14,7,17,12,15,13,13,14,13,13,13,10,8,13,14,15,13,15,15,15,13,9,16,16,14,12,3,2,1,1,3,2,1,4,2,4,2
- - -,Wnt,29179717,Pedro Neto,"AM (RLC), ST (C)",Wolves,POR,172 cm,62 kg,22,£18.5M - £56M,"£40,000 p/w",Left,Very Strong,Reasonable,Resolute,Level-headed,13,13,17,13,13,11,7,12,3,5,13,8,3,14,9,9,9,11,10,11,15,16,7,13,6,11,11,10,17,13,11,7,14,16,12,7,3,3,1,2,3,3,2,2,1,1,2
- - -,,61043070,John McGinn,"DM, M/AM (C)",Aston Villa,SCO,181 cm,77 kg,27,£17M - £52M,"£70,000 p/w",Left,Very Strong,Reasonable,Resolute,"Media-friendly, Reserved",11,13,14,13,13,10,9,15,9,10,14,10,14,15,15,13,14,13,11,10,16,13,10,13,13,16,14,17,13,13,14,9,15,14,17,15,1,2,1,2,4,2,3,2,1,1,3
- - -,Wnt,62096282,Aleksandar Mitrović,ST (C),Fulham,SRB,189 cm,82 kg,27,£16.5M - £49M,"£65,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Outspoken,3,5,12,17,14,6,17,7,3,9,13,15,10,14,15,14,16,14,13,14,14,12,14,14,6,15,11,16,12,10,16,17,13,12,15,19,3,2,2,3,1,4,2,2,2,2,1
